name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,spkID,speaker_gender,non_likable,secure,attractive,unsympathetic,indecisive,unobtrusive,distant,bored,emotional,not_irritated,active,pleasant,characterless,sociable,relaxed,affectionate,dominant,unaffected,hearty,old,personal,calm,incompetent,ugly,friendly,masculine,submissive,indifferent,interesting,cynical,artificial,intelligent,childish,modest
'm005_nicosia_d5_03.wav',27.060340000000004,0.17396140000000002,24.52101,28.104570000000002,30.081290000000003,5.560283999999999,210.814,138.9045,51.74601,62.15438,0.3605808,1.2124030000000001,0.001033966,0.17777679999999998,0.6786969,0.677663,8.608257,5.2851300000000005,8.648153,6.229094,0.23953110000000002,1.321615,18.61993,1.043669,9.665989999999999,1.055274,14.587010000000001,0.8954269,7.545039,1.669354,0.06763097,1.9031470000000001,1.261603,0.9919676,5.459105999999999,0.7078004,6.079873,1.4458600000000001,27.29265,0.320293,467.0295,0.4482648,1187.322,0.1972895,-118.0662,-0.7893395000000001,1422.879,0.21717489999999998,868.1292,0.26349629999999996,-122.1655,-0.7087114999999999,2460.95,0.12449059999999999,626.1495,0.43304269999999995,-124.9654,-0.66489,-18.68778,-0.4694389,27.562309999999997,0.3106857,0.0030723070000000002,14.50786,-0.007880257,-1.583217,0.48003290000000004,0.6719031,36.08703,0.36433899999999997,10.62402,1.023994,19.8288,0.6729885,5.127519,2.772625,-19.46321,29.17046,0.02078069,0.01674451,0.07656292,2.606952,1.4755200000000002,0.2909091,0.30202209999999996,0.3504348,0.5260722,-30.769109999999998,5,male,42.117647058823536,60.529411764705884,53.82352941176471,50.764705882352935,35.70588235294117,59.764705882352935,49.764705882352935,42.647058823529406,46.235294117647065,64.70588235294117,54.941176470588225,60.058823529411775,40.058823529411775,55.470588235294116,66.94117647058823,48.058823529411775,59.70588235294117,56.941176470588225,52.529411764705884,55.58823529411765,39.0,69.82352941176471,34.47058823529412,47.411764705882355,54.17647058823529,80.76470588235293,47.82352941176471,53.235294117647065,57.352941176470594,47.70588235294117,35.8235294117647,62.82352941176471,29.294117647058826,49.82352941176471
'm005_nicosia_d6_01.wav',27.787129999999998,0.1485194,24.4139,28.35515,31.07188,6.65798,126.1697,149.9281,77.58074,68.6586,0.3698505,1.151438,0.001033966,0.23399879999999998,0.70943,0.7083961,8.171159,5.461578,9.439162,6.605644,0.25420679999999996,1.3569069999999999,18.91648,0.9890965,10.099639999999999,1.123526,15.6082,0.8672304,7.611623,1.605482,0.05706006,1.666422,1.327814,0.9834579999999999,6.014646,0.6339444000000001,5.003307,2.5794040000000003,26.1101,0.5324479999999999,486.209,0.4511535,1164.792,0.1997035,-111.041,-0.8344212,1478.226,0.20997159999999998,842.5327,0.3190075,-115.3849,-0.7381831,2544.617,0.1278323,627.8138,0.3626862,-118.6271,-0.6890699,-20.10574,-0.4291358,29.406579999999998,0.3091712,0.001420929,33.042229999999996,-0.005248944,-2.485323,0.4751885,0.7924653,34.44921,0.3578393,12.38533,0.9781796999999999,22.31,0.5743228,5.756966,2.3980080000000004,-18.981279999999998,29.79304,0.02880676,0.01852293,0.07659101,2.919099,1.675042,0.283,0.1578005,0.3078947,0.46624570000000004,-30.26715,5,male,42.117647058823536,60.529411764705884,53.82352941176471,50.764705882352935,35.70588235294117,59.764705882352935,49.764705882352935,42.647058823529406,46.235294117647065,64.70588235294117,54.941176470588225,60.058823529411775,40.058823529411775,55.470588235294116,66.94117647058823,48.058823529411775,59.70588235294117,56.941176470588225,52.529411764705884,55.58823529411765,39.0,69.82352941176471,34.47058823529412,47.411764705882355,54.17647058823529,80.76470588235293,47.82352941176471,53.235294117647065,57.352941176470594,47.70588235294117,35.8235294117647,62.82352941176471,29.294117647058826,49.82352941176471
'm005_nicosia_d6_02.wav',29.619740000000004,0.1631705,26.83895,29.442590000000003,32.25885,5.419893,73.66618000000001,76.49132,396.5918,929.9918,0.46179790000000004,1.0115889999999998,0.03435328,0.33836020000000006,0.8789148000000001,0.8445615,8.466165,4.566378,9.211533,7.256475,0.32639609999999997,1.243457,19.72852,0.8886434000000001,10.48061,1.170692,17.720670000000002,0.7756255,9.332905,1.300686,0.0772512,1.9682110000000002,1.289143,1.045743,6.699603,0.5448681,8.617488,0.9572424999999999,26.05542,0.3619005,498.7218,0.4445662,1168.498,0.18969460000000002,-107.9503,-0.8552605999999999,1515.785,0.20991089999999998,871.3447,0.40379349999999997,-111.0613,-0.7633211999999999,2563.97,0.1347049,670.3062,0.5345551,-113.5813,-0.7219565,-19.55626,-0.5057754,28.197809999999997,0.3573841,0.002779705,16.85083,-0.005510933000000001,-2.120028,0.5511864000000001,0.7902785,32.46058,0.3767963,11.934,1.0874219999999999,24.08098,0.5551977,6.120355,2.054567,-19.08809,29.71305,-0.01524333,0.01551891,0.10740639999999999,2.752294,1.592624,0.3173684,0.3659284,0.2905263,0.4455094,-28.35558,5,male,42.117647058823536,60.529411764705884,53.82352941176471,50.764705882352935,35.70588235294117,59.764705882352935,49.764705882352935,42.647058823529406,46.235294117647065,64.70588235294117,54.941176470588225,60.058823529411775,40.058823529411775,55.470588235294116,66.94117647058823,48.058823529411775,59.70588235294117,56.941176470588225,52.529411764705884,55.58823529411765,39.0,69.82352941176471,34.47058823529412,47.411764705882355,54.17647058823529,80.76470588235293,47.82352941176471,53.235294117647065,57.352941176470594,47.70588235294117,35.8235294117647,62.82352941176471,29.294117647058826,49.82352941176471
'm005_nicosia_d6_03.wav',27.97283,0.1814029,24.79586,28.61958,31.312559999999998,6.516701,271.9396,344.2055,87.26474,125.1796,0.39825429999999995,1.099422,0.02026168,0.2393428,0.7579579000000001,0.7376961999999999,8.475059,4.468974,7.668717,8.045927,0.26558699999999996,1.189284,21.2759,0.8271385,7.706927,1.372999,16.24178,0.7542154000000001,7.043061,1.5945610000000001,0.061283,1.7933689999999998,1.335016,0.9642276,6.008068,0.6701595,7.764735000000001,1.240858,26.787209999999998,0.27561240000000004,505.2826,0.47274170000000004,1184.103,0.1895197,-114.2809,-0.8008604,1488.0379999999998,0.23021529999999998,875.5603,0.36961869999999997,-115.0569,-0.7440482,2550.424,0.1450316,694.3802,0.5656936,-118.8366,-0.6864383000000001,-18.45242,-0.4451009,28.149759999999997,0.3082048,-0.003788007,-11.85656,-0.005390575,-2.163471,0.4756433,0.6551933000000001,35.50931,0.3188388,8.594928,1.25498,20.001920000000002,0.6176634,3.986676,2.981028,-19.78695,30.097579999999997,0.001585885,0.01625429,0.09128471,2.497847,1.903114,0.2486364,0.2196339,0.2957895,0.47154070000000003,-30.3015,5,male,42.117647058823536,60.529411764705884,53.82352941176471,50.764705882352935,35.70588235294117,59.764705882352935,49.764705882352935,42.647058823529406,46.235294117647065,64.70588235294117,54.941176470588225,60.058823529411775,40.058823529411775,55.470588235294116,66.94117647058823,48.058823529411775,59.70588235294117,56.941176470588225,52.529411764705884,55.58823529411765,39.0,69.82352941176471,34.47058823529412,47.411764705882355,54.17647058823529,80.76470588235293,47.82352941176471,53.235294117647065,57.352941176470594,47.70588235294117,35.8235294117647,62.82352941176471,29.294117647058826,49.82352941176471
'm005_nicosia_d7_01.wav',28.392,0.1475644,25.548070000000003,28.413359999999997,31.044490000000003,5.496424,208.0817,209.2111,61.07433,86.73004,0.5250600999999999,0.8416157,0.0527353,0.48329399999999995,0.9137194,0.8609841,9.673948,4.970747,8.666325,6.474746,0.35559,0.9991875,23.24549,0.7487062,7.8896679999999995,1.508152,17.881529999999998,0.7202665,7.280504,1.8899,0.05429598,1.44607,1.391485,0.9656722,6.074207,0.579671,7.949855,1.129423,26.86205,0.2950616,511.4749,0.43492079999999994,1190.503,0.2146737,-87.7,-1.030241,1515.715,0.2215026,840.8038,0.3506873,-92.28584000000001,-0.9067158000000001,2581.224,0.1281565,697.5599,0.5515186,-96.85806,-0.8236093000000001,-17.280620000000003,-0.5102973,27.12013,0.3208182,0.005324339,8.365778,-0.0037701590000000004,-3.437325,0.5160951,0.6673928000000001,33.61728,0.36752070000000003,9.1112,1.345049,20.9586,0.6486501,5.104267,3.044871,-15.940389999999999,26.402720000000002,-0.01439505,0.01628141,0.12644860000000002,3.2880629999999997,1.866475,0.32,0.1700905,0.22,0.39091859999999995,-28.71712,5,male,42.117647058823536,60.529411764705884,53.82352941176471,50.764705882352935,35.70588235294117,59.764705882352935,49.764705882352935,42.647058823529406,46.235294117647065,64.70588235294117,54.941176470588225,60.058823529411775,40.058823529411775,55.470588235294116,66.94117647058823,48.058823529411775,59.70588235294117,56.941176470588225,52.529411764705884,55.58823529411765,39.0,69.82352941176471,34.47058823529412,47.411764705882355,54.17647058823529,80.76470588235293,47.82352941176471,53.235294117647065,57.352941176470594,47.70588235294117,35.8235294117647,62.82352941176471,29.294117647058826,49.82352941176471
'm005_nicosia_d7_02.wav',28.976609999999997,0.165536,26.35183,28.64367,32.097640000000006,5.745817,135.6687,110.4414,153.7575,183.3763,0.3593558,1.131728,0.02155674,0.1992007,0.7160491,0.6944923000000001,7.0097130000000005,4.494803,6.855617,6.208662,0.2337027,1.300109,19.944960000000002,0.8988124,9.217639,1.13046,15.60726,0.8496729,8.448313,1.361305,0.06916098,1.6728599999999998,1.30433,1.044229,6.581036999999999,0.6000281999999999,6.852228,1.510294,26.07517,0.42530870000000004,501.5977,0.45509520000000003,1198.268,0.2047431,-120.0047,-0.7659188,1490.6470000000002,0.2145217,888.5653,0.3273261,-121.0927,-0.7064515,2583.366,0.1310491,667.1579,0.42500140000000003,-124.5823,-0.6553879,-18.79867,-0.4778952,29.35734,0.2892798,0.004324501,9.0331,-0.004889089,-2.267744,0.4497445,0.7284409000000001,35.31157,0.338833,9.934659,1.17318,21.92032,0.6173303000000001,4.433491,2.780989,-21.18954,32.4804,-0.01052429,0.01519431,0.0776651,2.430307,1.506456,0.2923809,0.2079355,0.3685,0.4819469,-30.209090000000003,5,male,42.117647058823536,60.529411764705884,53.82352941176471,50.764705882352935,35.70588235294117,59.764705882352935,49.764705882352935,42.647058823529406,46.235294117647065,64.70588235294117,54.941176470588225,60.058823529411775,40.058823529411775,55.470588235294116,66.94117647058823,48.058823529411775,59.70588235294117,56.941176470588225,52.529411764705884,55.58823529411765,39.0,69.82352941176471,34.47058823529412,47.411764705882355,54.17647058823529,80.76470588235293,47.82352941176471,53.235294117647065,57.352941176470594,47.70588235294117,35.8235294117647,62.82352941176471,29.294117647058826,49.82352941176471
'm005_nicosia_d7_03.wav',29.282220000000002,0.21359250000000002,25.8235,28.886359999999996,31.28642,5.462921,341.0802,502.609,78.40324,57.368109999999994,0.27807800000000005,1.19555,0.02773681,0.10273310000000001,0.539669,0.5119322000000001,7.535571000000001,5.3537669999999995,6.2207669999999995,5.249219999999999,0.19013870000000002,1.3511950000000001,15.61493,1.140555,9.350666,1.12116,14.64833,0.7960465999999999,10.3071,1.066434,0.07323282,1.373522,1.836113,0.8485063,5.256697,0.8234427,7.093357000000001,1.399443,24.49202,0.4831329000000001,525.3293,0.48431890000000005,1137.153,0.2215065,-137.4073,-0.6321424,1490.53,0.22666220000000004,836.4807,0.3420005,-138.9273,-0.5846511999999999,2572.965,0.1359401,647.0637,0.46684079999999994,-140.2348,-0.5624167,-16.93627,-0.5544108,26.22474,0.3778106,0.007658225,5.6210309999999994,-0.003958883,-2.859175,0.4172369000000001,0.6681159000000001,32.066340000000004,0.524467,8.921284,1.234594,19.77945,0.6685201999999999,5.70737,2.1159619999999997,-19.33442,30.37717,-0.02608091,0.01498999,0.08137131,2.144389,1.9368720000000001,0.1740741,0.1074368,0.3342308,0.43622659999999996,-32.96376,5,male,42.117647058823536,60.529411764705884,53.82352941176471,50.764705882352935,35.70588235294117,59.764705882352935,49.764705882352935,42.647058823529406,46.235294117647065,64.70588235294117,54.941176470588225,60.058823529411775,40.058823529411775,55.470588235294116,66.94117647058823,48.058823529411775,59.70588235294117,56.941176470588225,52.529411764705884,55.58823529411765,39.0,69.82352941176471,34.47058823529412,47.411764705882355,54.17647058823529,80.76470588235293,47.82352941176471,53.235294117647065,57.352941176470594,47.70588235294117,35.8235294117647,62.82352941176471,29.294117647058826,49.82352941176471
'm005_nicosia_d8_01.wav',27.886640000000003,0.15154,25.55167,28.955270000000002,31.107879999999998,5.5562059999999995,256.794,533.1866,96.24285,104.188,0.4765808,0.939997,0.01930071,0.427545,0.8562765,0.8369757999999999,9.521996000000001,5.895919,7.8119,4.911735,0.3188841,1.052562,22.93042,0.8182218000000001,8.870235000000001,1.169334,16.36026,0.9177848,6.540058999999999,1.8733080000000002,0.06615075,1.61839,1.271627,0.9947311,5.830667,0.7526122,7.147454,1.649782,26.485609999999998,0.38048059999999995,473.7886,0.45677390000000007,1213.427,0.21339410000000003,-92.92335,-0.9962375,1454.625,0.2138255,873.4692,0.3559921,-98.73008,-0.8612576,2511.034,0.1292295,616.8427,0.5078504,-102.5067,-0.7959138000000001,-18.15556,-0.4741576,27.082559999999997,0.283779,0.004929635,8.43721,-0.0076483390000000005,-1.8483,0.4990621,0.6336411999999999,35.58663,0.33182249999999996,9.519739,1.169593,21.448439999999998,0.7156689,4.179364,3.168139,-19.005020000000002,29.313440000000003,0.01959645,0.01752961,0.09967781,3.169308,1.508801,0.37444440000000007,0.2724625,0.2515789,0.4053103,-28.99622,5,male,42.117647058823536,60.529411764705884,53.82352941176471,50.764705882352935,35.70588235294117,59.764705882352935,49.764705882352935,42.647058823529406,46.235294117647065,64.70588235294117,54.941176470588225,60.058823529411775,40.058823529411775,55.470588235294116,66.94117647058823,48.058823529411775,59.70588235294117,56.941176470588225,52.529411764705884,55.58823529411765,39.0,69.82352941176471,34.47058823529412,47.411764705882355,54.17647058823529,80.76470588235293,47.82352941176471,53.235294117647065,57.352941176470594,47.70588235294117,35.8235294117647,62.82352941176471,29.294117647058826,49.82352941176471
'm005_nicosia_d8_02.wav',26.96623,0.1281373,24.638379999999998,27.27075,29.24908,4.610697,220.2241,211.4341,63.304669999999994,82.07897,0.325165,1.292286,0.001033966,0.07580861,0.6525048000000001,0.6514708,8.579245,5.061958,8.367532,7.735683,0.2219788,1.359708,18.1723,0.9189544,9.560084,1.179872,16.83804,0.8492646,8.854584,1.315823,0.05793114,1.486264,1.4099190000000001,0.9108591,5.189948,0.8300848,6.220701999999999,1.161983,26.67939,0.302444,538.1022,0.4824152,1157.835,0.21793320000000002,-119.6163,-0.7643608000000001,1560.672,0.23443320000000004,871.7444,0.4432795,-124.255,-0.6802436,2608.5879999999997,0.14412170000000002,685.0103,0.47741890000000003,-126.4712,-0.6474232,-18.98401,-0.4608718,27.722959999999997,0.326056,-0.0014626670000000002,-32.265159999999995,-0.004053925999999999,-2.818584,0.4439734,0.7039890999999999,32.916579999999996,0.3842618,11.666139999999999,1.089659,23.76441,0.6306906,6.922262,1.8909509999999998,-22.590670000000003,32.67037,0.02328149,0.0167045,0.07370534,2.335279,1.512605,0.28,0.21113449999999997,0.3588889,0.5540246,-31.053,5,male,42.117647058823536,60.529411764705884,53.82352941176471,50.764705882352935,35.70588235294117,59.764705882352935,49.764705882352935,42.647058823529406,46.235294117647065,64.70588235294117,54.941176470588225,60.058823529411775,40.058823529411775,55.470588235294116,66.94117647058823,48.058823529411775,59.70588235294117,56.941176470588225,52.529411764705884,55.58823529411765,39.0,69.82352941176471,34.47058823529412,47.411764705882355,54.17647058823529,80.76470588235293,47.82352941176471,53.235294117647065,57.352941176470594,47.70588235294117,35.8235294117647,62.82352941176471,29.294117647058826,49.82352941176471
'm005_nicosia_d8_03.wav',27.536440000000002,0.1735943,24.30995,27.59093,30.4591,6.149141,140.0882,97.93649,77.88656999999999,66.43338,0.3132835,1.272189,0.008649656,0.1432825,0.5593838000000001,0.5507342,8.012669,6.0774230000000005,7.501875,6.667102000000001,0.20948579999999997,1.304434,20.933239999999998,0.8656134,9.777467,1.163297,18.12115,0.7757073,9.863196,1.164102,0.0729856,1.604306,1.5046389999999998,1.014475,5.712724,0.6649136999999999,8.145323,1.3454030000000001,26.72274,0.417808,477.9814,0.4690532,1180.119,0.19506479999999998,-112.2285,-0.8191987,1484.705,0.1951581,943.5824,0.3468563,-116.7513,-0.7231572,2486.24,0.1382235,725.1833,0.45267470000000004,-118.9041,-0.6901356,-20.54342,-0.4755429,28.795170000000002,0.3702908,-0.007941597,-5.8301050000000005,-0.0050671959999999995,-2.219718,0.38410029999999995,0.7568760999999999,35.34923,0.35424029999999995,11.13215,1.073049,25.53898,0.5326377,9.219503,1.393123,-23.25113,33.96257,0.006756181,0.0152152,0.06606337,2.418682,1.5075379999999998,0.31666669999999997,0.2165641,0.32555559999999995,0.44557349999999996,-31.6836,5,male,42.117647058823536,60.529411764705884,53.82352941176471,50.764705882352935,35.70588235294117,59.764705882352935,49.764705882352935,42.647058823529406,46.235294117647065,64.70588235294117,54.941176470588225,60.058823529411775,40.058823529411775,55.470588235294116,66.94117647058823,48.058823529411775,59.70588235294117,56.941176470588225,52.529411764705884,55.58823529411765,39.0,69.82352941176471,34.47058823529412,47.411764705882355,54.17647058823529,80.76470588235293,47.82352941176471,53.235294117647065,57.352941176470594,47.70588235294117,35.8235294117647,62.82352941176471,29.294117647058826,49.82352941176471
'm006_rabat_d5_01.wav',31.23358,0.2623058,26.59388,30.090259999999997,34.11197,7.518097,316.5951,610.7935,267.6818,536.3358,0.5019202,0.9679026,0.03790621,0.40743720000000005,0.8654765999999999,0.8275703999999999,8.883235,4.7608239999999995,9.153626,7.042692,0.29308649999999997,1.1357629999999999,17.58698,1.104738,8.925734,1.465201,12.429269999999999,1.195774,5.8651599999999995,2.157726,0.04980842,1.705875,1.467651,0.9763213,5.818114,0.9182950999999999,8.957995,1.165283,22.456570000000003,0.7506414,555.8649,0.44489579999999995,1238.478,0.2373837,-102.2542,-0.8879935999999999,1538.81,0.201425,936.3533,0.40148459999999997,-104.3204,-0.8116765,2621.209,0.11283510000000001,756.9888,0.4762738,-105.9462,-0.7698143,-15.747860000000001,-0.7018383,25.91912,0.4844385,0.003639644,12.44485,-0.008974364,-1.2493889999999999,0.4467574,0.7668251,27.69483,0.6409239000000001,8.659409,1.57856,15.43435,1.0711760000000001,3.4661589999999998,4.0855120000000005,-15.476420000000001,25.76844,-0.004807367,0.01121451,0.1333855,2.910414,2.643574,0.2010345,0.2093313,0.1804,0.2865027,-30.145870000000002,6,male,53.6,53.13333333333333,43.8,39.93333333333333,46.66666666666666,45.06666666666667,36.8,30.13333333333333,61.06666666666667,64.93333333333334,58.4,49.06666666666667,40.6,66.2,52.8,61.46666666666667,51.26666666666666,47.33333333333334,64.85714285714286,39.73333333333333,43.8,46.8,51.0,48.8,65.33333333333333,71.2,51.66666666666666,35.86666666666667,55.4,35.0,53.4,51.2,44.46666666666667,56.06666666666667
'm006_rabat_d5_02.wav',31.31265,0.2050025,27.27562,31.13765,34.80304,7.527419999999999,90.15386,78.50046999999999,223.4587,195.4631,0.3881844,1.2683959999999999,0.02491399,0.09813786,0.7765557,0.7516418,8.811587,6.061565,8.629389999999999,5.231811,0.2532379,1.3705889999999998,15.194,1.043331,11.66014,1.090727,13.367360000000001,1.077871,11.00566,1.069017,0.05305148,1.4332280000000002,1.356981,1.01015,6.675552000000001,0.7374543,10.79016,1.122,23.04354,0.43950649999999997,563.1157,0.4344459,1205.97,0.2434933,-132.4122,-0.6628807,1617.455,0.17898429999999999,872.8774,0.5038642,-131.5496,-0.629637,2652.316,0.1178758,791.5804,0.42271790000000004,-132.0859,-0.6157341,-17.46973,-0.5650955,26.97135,0.3972985,0.007052179,6.831847,-0.007197945999999999,-1.443542,0.5327795,0.7192158000000001,27.96675,0.49855379999999994,10.458839999999999,1.507996,17.93252,1.020019,6.96968,1.9737529999999999,-24.51897,35.98809,-0.02782317,0.01178006,0.07758404,2.228286,1.5503879999999999,0.25352939999999996,0.1870338,0.4058065,0.46214620000000006,-30.21316,6,male,53.6,53.13333333333333,43.8,39.93333333333333,46.66666666666666,45.06666666666667,36.8,30.13333333333333,61.06666666666667,64.93333333333334,58.4,49.06666666666667,40.6,66.2,52.8,61.46666666666667,51.26666666666666,47.33333333333334,64.85714285714286,39.73333333333333,43.8,46.8,51.0,48.8,65.33333333333333,71.2,51.66666666666666,35.86666666666667,55.4,35.0,53.4,51.2,44.46666666666667,56.06666666666667
