name,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,spkID,attractiveness,compliance,confidence,maturity,warmth,gender
'm176_nouadhibou_d6_03.wav',28.11124,0.1643412,24.30868,28.27571,31.91144,7.6027619999999985,155.7679,170.5635,282.9261,415.9931,0.3124711,1.241817,0.01385401,0.1310046,0.5940771,0.5802231,9.652595,5.63722,9.273218,5.787457,0.1928253,1.267756,17.71354,0.9935901,9.748607000000002,1.37231,15.20498,0.778976,1.174521,13.42777,0.07471702,1.467857,1.9681990000000005,0.8986040000000001,3.927629,1.246029,5.3103989999999985,2.517611,26.36483,0.3774854,519.1156,0.446359,1201.5510000000004,0.1651386,-121.2498,-0.7537121,1527.32,0.1932677,905.9569,0.3495258,-125.4329,-0.6724488000000001,2614.995,0.1203257,767.2753,0.5637757,-127.6614,-0.6398633,-16.73801,-0.5001495,24.37452,0.4129090999999999,0.02424361,1.881455,-0.01256622,-0.9085206,0.3889373,0.6374951,31.51646,0.4486599,7.804311,1.941615,22.77437,0.494399,-7.871038,-2.244589,-17.85631,28.01405,0.007970214,0.01019045,0.07099833,3.0136990000000003,2.293578,0.1736,0.109101,0.2504167,0.3847237,-34.59391,176,1.36594491036875,0.0611913523685997,0.5365976806253611,-1.7561526785811201,3.4384226978597905,m
'm176_nouadhibou_d7_01.wav',25.51418,0.2032922,22.22499,24.29316,29.27661,7.051624,390.2784,492.1745,221.3665,405.9563,0.4142877,1.090454,0.03197435,0.2679612,0.7606139000000001,0.7286395,10.81405,8.148435000000001,9.563592,5.697095,0.2565228,1.269766,21.49609,0.8444138000000001,9.614311,1.428056,17.80943,0.7347123999999999,-3.613776,-4.952602,0.06677148,1.606598,1.809188,0.9084768,3.674075,1.196653,5.08564,3.248776,25.89071,0.592082,558.2502,0.4296970000000001,1230.747,0.2119849,-92.99402,-0.9928268,1581.0,0.2132327,929.4153,0.3642995,-99.15084,-0.8500970999999999,2732.755,0.1187092,672.534,0.5899324,-101.416,-0.811782,-17.381429999999998,-0.5199744000000001,24.84068,0.4257367,0.02312542,1.819164,-0.01572465,-0.8512765999999999,0.4097234,0.8602120000000001,33.464859999999994,0.35332090000000005,9.27147,1.613542,23.69877,0.5045221,-10.79579,-1.776336,-13.92372,22.60933,0.03173288,0.0112229,0.07937584,2.925327,2.1638330000000003,0.2546428,0.2259185,0.1723333,0.3066125,-31.62513,176,1.36594491036875,0.0611913523685997,0.5365976806253611,-1.7561526785811201,3.4384226978597905,m
'm176_nouadhibou_d7_02.wav',28.47682,0.2773106,23.14202,27.32487,33.23275,10.09073,350.2951,511.6095,293.9568,370.5825,0.3457337,1.136091,0.03452522,0.205116,0.6371009,0.6025756999999999,9.838322,7.215235000000002,6.242208,3.282156,0.20967070000000004,1.1657110000000002,18.06048,1.071589,10.67566,1.308537,17.52822,0.7381738,-1.613155,-11.42575,0.07292114,1.436183,1.7118240000000002,0.8455691999999999,3.930744,1.265952,6.7018119999999985,1.820815,25.72388,0.5860805,534.1445,0.4415954000000001,1222.506,0.230208,-117.4912,-0.7827347,1532.376,0.2071532,944.8255,0.4929874,-117.0846,-0.7262533,2655.8390000000004,0.1132496,721.8603,0.5225662999999999,-117.9418,-0.7055024999999999,-15.06524,-0.7063608,22.68623,0.5263736,0.02831672,1.634507,-0.01144472,-1.04614,0.3644878,0.7079101999999999,30.51643,0.516917,7.072589999999999,2.110557,23.311,0.6027115,-12.41559,-1.502515,-17.5563,27.07497,-0.01821008,0.009389096,0.08470149,3.00231,2.397525,0.1877419,0.1349004,0.199375,0.3406055,-34.2132,176,1.36594491036875,0.0611913523685997,0.5365976806253611,-1.7561526785811201,3.4384226978597905,m
'm176_nouadhibou_d7_03.wav',26.39837,0.2185446,21.40216,26.12432,31.69169,10.28953,221.9142,347.1155,227.3356,279.7105,0.2234298,1.367537,0.001033966,0.05632518,0.4185912000000001,0.4175573,7.791616,4.34468,7.399978,5.37,0.1450813,1.49746,15.40476,1.128839,10.89298,1.12865,14.4534,0.8487554,-0.4977728,-32.05249,0.07925193,1.30624,2.113125,0.8330021000000001,3.131488,1.570597,3.794532,3.675151,26.00735,0.5708749,534.5729,0.3762993,1292.987,0.2071446,-136.1208,-0.6445086999999999,1544.352,0.2006181,1012.063,0.3666312,-139.1776,-0.5831010999999999,2662.149000000001,0.1068905,708.5853,0.6483475999999999,-140.2991,-0.5675091999999999,-18.33661,-0.4718478,25.56791,0.3879501,0.02939219,1.393964,-0.01830374,-0.5966806,0.3547139,0.6850433000000001,32.538940000000004,0.4062771,10.89054,1.222456,23.57225,0.4747135,-12.51946,-1.457007,-17.9245,27.504890000000003,0.03049743,0.01139994,0.05179232,2.463434,1.931994,0.1704,0.08892604,0.3014815,0.3998305,-36.52405,176,1.36594491036875,0.0611913523685997,0.5365976806253611,-1.7561526785811201,3.4384226978597905,m
'm176_nouadhibou_d8_01.wav',26.11994,0.2151454,22.4228,25.2791,30.61652,8.193719999999999,267.2092,450.6776,178.1269,233.2939,0.340627,1.100366,0.02930932,0.1850446,0.663201,0.6338917,8.384552000000001,5.495913,8.040168,5.209286,0.2124153,1.24902,19.47896,0.9854386,12.04326,0.9351236,15.19127,0.7716445,-0.272455,-58.43491,0.05748314,1.434572,1.610644,0.981757,4.128695,1.113945,6.982821,2.438521,28.84485,0.4384749,614.4644,0.3889942,1241.316,0.1942569,-115.537,-0.7988900999999999,1688.378,0.2150635,947.6149,0.4396303,-119.1454,-0.7162105,2774.169000000001,0.1221079,824.8897,0.6917078000000001,-120.6413,-0.6937835,-19.30029,-0.4751273,26.4857,0.3709082,0.02961318,1.340221,-0.01976195,-0.6329498,0.4098843,0.6481306,34.46941,0.3847208,11.62917,0.9686955,22.3851,0.4701992,-8.002235,-2.214013,-16.95917,26.58511,0.005400001999999999,0.00862021,0.05851518,3.2332560000000004,1.8561490000000005,0.2391667,0.1740909,0.2895652,0.4087572,-32.10005,176,1.36594491036875,0.0611913523685997,0.5365976806253611,-1.7561526785811201,3.4384226978597905,m
'm176_nouadhibou_d8_02.wav',27.547690000000006,0.2133565,23.628,26.95522,31.38686,7.758858,154.2023,169.8368,179.17,217.9438,0.3741699,1.088631,0.02434386,0.2464069,0.6774369,0.653093,12.34223,7.179755,8.30331,5.246584,0.2437949,1.185901,18.86139,1.020893,10.13815,1.424391,17.88318,0.7670315,-3.030805,-4.629359,0.08445789999999999,1.528257,1.990833,0.8055198,3.980044,1.150889,5.031847,2.847529,26.14538,0.5014052,546.0793,0.4021034,1235.639,0.1940592,-106.9679,-0.8676905999999999,1582.109,0.196496,951.6503,0.4818942,-112.075,-0.7531694,2680.807,0.1165605,734.6545,0.5139868,-113.1212,-0.7360814999999999,-17.13255,-0.5493847,24.82326,0.4494913,0.02859212,1.554139,-0.01336096,-0.8873976,0.421061,0.6995649,31.82689,0.4573350000000001,8.881207,1.6678,24.89545,0.5314751999999999,-10.83686,-1.29103,-15.51327,24.63889,0.01810905,0.01064341,0.0845115,3.541186,2.397525,0.2006451,0.1450013,0.2086207,0.36019840000000003,-32.99103,176,1.36594491036875,0.0611913523685997,0.5365976806253611,-1.7561526785811201,3.4384226978597905,m
'm176_nouadhibou_d8_03.wav',27.4932,0.1977722,23.25865,26.24605,32.08461,8.825964,189.6929,333.2766,298.0444,536.2888,0.2854173,1.283491,0.001033966,0.1012705,0.5416738,0.5406399000000001,9.943691,6.232354,7.903011999999999,4.788331,0.1797049,1.412439,16.97893,1.071198,9.990352,1.206828,14.4825,0.8331995999999999,1.835302,7.460922,0.06218937,1.319998,1.907869,0.8802375,4.200603,1.070515,5.082131,2.578987,26.73739,0.4983392,565.2617,0.410073,1268.364,0.2016443,-129.7578,-0.6886234999999999,1587.362,0.2129409,975.4475,0.3280791,-130.2533,-0.6406210999999999,2668.04,0.1312659,769.4856,0.5459868,-132.292,-0.6115993000000001,-17.40806,-0.5266353,26.00767,0.3876317,0.026948200000000002,1.605822,-0.01365638,-0.9026981,0.3898847,0.7169354,33.2166,0.4141764,8.816606,1.528337,20.89208,0.5655157,-6.319567,-2.4799330000000004,-16.39394,25.63589,0.02097194,0.01115275,0.06258316,2.766477,2.205882,0.17,0.1143095,0.2611111,0.4212532,-34.34443,176,1.36594491036875,0.0611913523685997,0.5365976806253611,-1.7561526785811201,3.4384226978597905,m
'm177_baku_d5_01.wav',22.47009,0.13593970000000002,20.66679,22.6597,24.64295,3.976168,277.7777,307.2016,136.2342,328.1713,0.3119678,1.110461,0.001033966,0.2080444,0.6401834,0.6391494000000001,7.6267520000000015,4.388545,7.8480940000000015,4.658758,0.1744126,1.179415,18.63435,0.9485472,9.270423,1.215975,10.79274,0.9614794,4.646778,2.942835,0.09142844,1.426172,2.03777,0.7786615,2.369853,1.6813810000000002,6.950636,2.017132,27.41203,0.3463772,597.9365,0.4405636,1260.582,0.2237436,-110.2228,-0.8423377000000001,1591.79,0.2347075,897.1483,0.3224234,-113.4361,-0.7779279,2671.36,0.1327692,731.6169,0.6018199000000001,-116.8053,-0.7238321,-16.14285,-0.4961312,25.22075,0.3217608,-0.006093205,-6.163223,-0.01477231,-0.9659659,0.3218397,0.6189091,31.655790000000003,0.4148532,9.354818,1.243652,12.98655,0.7846187,0.6155702,26.56614,-20.68463,31.062340000000006,0.02571435,0.01489655,0.06105328,3.135424,1.743796,0.2676923,0.1921199,0.3514286,0.533062,-35.151709999999994,177,-1.0959261815685202,-0.39205753029439794,0.538928123017817,-0.12076359489924,-3.8003556192307095,m
'm177_baku_d5_02.wav',23.15247,0.17982079999999998,20.77276,22.18143,24.59217,3.81941,191.4689,265.0243,81.17059,74.93089,0.3011252,1.072472,0.01844973,0.2061348,0.5856286999999999,0.567179,6.16939,4.054461,6.380473,4.272375,0.1483338,1.21041,19.50562,0.8648789000000001,9.562127,1.179309,13.19769,0.9932472,8.617494,1.7141650000000002,0.04952396,1.241971,1.656196,0.8957678,3.422849,1.074589,6.832358,1.256783,26.83526,0.31761940000000005,580.1404,0.4876243,1230.692,0.1949445,-107.9021,-0.8734529000000001,1596.003,0.2285222,855.2979,0.3571519,-112.2297,-0.7878661,2636.906,0.1440181,784.205,0.5214619,-114.7225,-0.7475142,-15.92816,-0.5257242,25.5924,0.3317355,-0.008342618000000001,-4.882609,-0.009352387,-1.2641790000000002,0.2611798,0.7322861999999999,30.81425,0.4038822,7.785603,1.593777,17.74288,0.8110279,6.7010869999999985,2.716588,-22.05457,33.331520000000005,-0.01134844,0.01062297,0.05492669,2.601735,1.61182,0.295,0.1537856,0.31913040000000004,0.4547614,-35.94146,177,-1.0959261815685202,-0.39205753029439794,0.538928123017817,-0.12076359489924,-3.8003556192307095,m
'm177_baku_d5_03.wav',22.31631,0.13315829999999998,20.24177,22.17952,24.67502,4.433249,243.331,305.2414,60.61763000000001,50.16876,0.2061563,1.352257,0.001033966,0.03855511,0.4333398,0.4323059,5.685884,3.570243,5.118106,3.706086,0.1002384,1.373825,17.649420000000006,1.008814,8.801476,1.069721,12.28743,0.9081506,8.422278,1.410972,0.05897852,2.334798,1.554919,0.964837,3.557153,1.117775,7.6267070000000015,2.030401,30.006490000000003,0.2376517,656.585,0.4049682,1320.724,0.2585377,-133.1597,-0.6599335,1688.793,0.2157259,1037.214,0.3619314,-135.0025,-0.6170486,2675.7290000000007,0.1309342,970.6843,0.5749847,-137.2245,-0.5857413,-18.99078,-0.4456511,28.02559,0.3147594,-0.008469904,-5.033654,-0.01093177,-1.348263,0.2222982,0.6674599,34.40767,0.3682702000000001,8.8709,1.024212,18.21485,0.5969663000000001,8.169051,1.899681,-23.92303,35.17696,0.026698400000000004,0.01445792,0.04882193,2.1978020000000003,1.585114,0.223913,0.2226469,0.4190476,0.5608318,-36.75811,177,-1.0959261815685202,-0.39205753029439794,0.538928123017817,-0.12076359489924,-3.8003556192307095,m
'm177_baku_d6_01.wav',23.06093,0.1913425,21.19038,23.12454,24.82235,3.631971,581.4806,387.8499,77.76889,68.7137,0.3054872,1.093651,0.001033966,0.2094403,0.6195363,0.6185024,6.077235,3.301343,7.980167,4.656244,0.154644,1.0983969999999998,16.87107,1.070634,10.08013,1.135952,14.00655,0.8544028,6.8174850000000005,2.04108,0.07152735,1.872145,1.948831,0.8513238000000001,3.006475,1.309435,4.836874,1.661023,27.655240000000006,0.3530447,634.3185,0.444654,1229.009,0.2197206,-112.8112,-0.8121571999999999,1655.043,0.2235828,916.7825,0.3655258,-115.7877,-0.7439104,2690.4990000000007,0.1350703,715.6414,0.4520825,-118.03299999999999,-0.7075632,-15.48134,-0.5219237,24.03233,0.3631003,-0.00123355,-27.39017,-0.01072585,-1.30443,0.2849724,0.5220705,29.61643,0.4648918,8.938073,1.170807,18.11366,0.6312396,4.434495,3.869227,-20.37578,30.43472,0.01950764,0.01430699,0.06516129,3.337041,2.572707,0.1734783,0.12623679999999998,0.2331579,0.3832417,-35.32383,177,-1.0959261815685202,-0.39205753029439794,0.538928123017817,-0.12076359489924,-3.8003556192307095,m
'm177_baku_d6_02.wav',23.36891,0.140303,20.99645,22.78227,25.24143,4.244987,124.2259,162.4438,49.45303,30.100040000000003,0.313388,1.066302,0.01353833,0.2155456,0.6476562,0.6341179,6.182761,3.200009,7.5002330000000015,5.8951400000000005,0.1586341,1.158576,19.42587,0.8644751,10.40691,1.03644,14.646679999999998,0.8007163,8.47275,1.636922,0.04822442,1.437252,1.788773,0.9409252,3.594818,0.9965049,5.960916,0.9412021,28.7014,0.2714723,649.4897,0.4272583,1205.059,0.2142913,-108.6669,-0.8503363000000002,1695.408,0.218295,923.078,0.4259864,-112.8455,-0.7661316,2716.947,0.1307205,797.7489999999999,0.5629624,-115.3284,-0.7270977,-17.01272,-0.462963,25.33323,0.2869178,0.002868886,14.33839,-0.010117200000000002,-1.402061,0.2796701,0.6686323000000001,31.131220000000006,0.3738625,10.01949,1.071608,18.60281,0.6633385,6.203018,2.69281,-20.67754,31.33854,-0.0003586719,0.012949200000000003,0.05322282,3.003337,2.12766,0.2236842,0.07161377,0.2853333,0.4567109,-34.93764,177,-1.0959261815685202,-0.39205753029439794,0.538928123017817,-0.12076359489924,-3.8003556192307095,m
'm177_baku_d6_03.wav',23.94073,0.23879120000000004,21.57819,23.49137,25.36355,3.785362,192.9415,270.0568,92.96504,65.11886,0.2242242,1.359393,0.001033966,0.03576438,0.4603104,0.4592764,6.566493,3.023537,7.760996,5.580633,0.1221993,1.411755,15.7663,1.09601,9.713303,1.123474,12.11123,0.8941594,8.316508,1.490242,0.05374901,1.026006,2.12757,0.7673085999999999,2.893697,1.196238,3.805725,1.996295,26.68176,0.4106766,656.071,0.4554254,1248.751,0.2607722,-133.2791,-0.6614941,1659.763,0.2167847,949.6158,0.35496700000000003,-135.4576,-0.6189256,2725.169000000001,0.1386904,804.9302,0.4895242,-137.0168,-0.5916569,-15.60814,-0.5597098,24.44774,0.4041105,-4.4542570000000014e-05,-1107.782,-0.006318255,-2.206789,0.2880211,0.6302509,30.35263,0.4950064,8.543612,1.306505,17.1523,0.6749574,7.471269,2.244023,-21.86823,32.489329999999995,0.01036541,0.01389245,0.04251364,2.447164,1.565996,0.2264286,0.2099186,0.4525,0.5632069000000001,-37.217,177,-1.0959261815685202,-0.39205753029439794,0.538928123017817,-0.12076359489924,-3.8003556192307095,m
'm177_baku_d7_01.wav',24.36557,0.2919232,21.52606,23.284000000000002,24.95444,3.428385,259.6111,451.5742,58.9417,91.13795,0.3363206,0.9772508,0.01160411,0.26407859999999994,0.6560902,0.6444861,6.918698,3.588188,7.255547999999999,4.412157,0.16767220000000002,1.076963,18.34262,0.9744982,8.865186999999997,1.149154,12.42741,0.9024638,6.069312,2.459673,0.04377108,1.16677,1.619507,0.8713466999999999,3.293172,1.068839,4.780901,1.086443,26.789620000000006,0.3496283,633.6924,0.4207294,1211.318,0.217898,-103.5987,-0.8989896,1684.63,0.2243267,867.1249,0.3733647,-106.7432,-0.8199651,2716.937,0.1431739,761.9846,0.5016053,-108.7227,-0.7809092,-16.07246,-0.5715687,23.59007,0.3991654000000001,0.00415112,9.070325,-0.01122228,-1.429377,0.282905,0.6018366999999999,29.55557,0.493319,9.997955,1.003625,16.1203,0.7115415,3.904688,4.724145,-16.88628,27.74209,0.01823164,0.01570016,0.06190344,3.275705,2.012809,0.2495455,0.1822205,0.2254545,0.3650122,-34.58449,177,-1.0959261815685202,-0.39205753029439794,0.538928123017817,-0.12076359489924,-3.8003556192307095,m
'm177_baku_d7_02.wav',22.8026,0.1242896,20.9734,22.76882,24.78113,3.807735,238.43900000000002,290.45099999999996,77.65048,114.4775,0.3074681,1.122747,0.006598252,0.1937518,0.6644185,0.6578203,5.348721,2.796149,5.211575,3.5668519999999995,0.1376338,1.125531,20.4622,0.8341944,10.49012,1.02467,12.27061,0.9246265,7.332345,1.7947939999999998,0.04653997,1.889286,1.472726,0.9560981,4.068189,0.8479591000000001,4.938503,1.076855,29.30147,0.1862925,665.8459,0.4215589,1260.266,0.1693895,-112.7632,-0.8245956,1709.77,0.2196112,932.2794,0.2976359000000001,-116.1518,-0.7530349000000001,2722.738,0.1351441,931.0475,0.563246,-119.0612,-0.7087545,-17.2288,-0.3949343,26.24472,0.27172929999999995,0.006167951999999999,6.746669,-0.01061519,-1.135891,0.2483774,0.5534781,33.46175,0.31261120000000003,9.90996,1.083152,15.49905,0.7621385,5.5666150000000005,2.839222,-22.68351,33.74358,0.01304398,0.01326262,0.05316455,2.456779,1.829826,0.248,0.1151781,0.2936842,0.4629563,-34.253640000000004,177,-1.0959261815685202,-0.39205753029439794,0.538928123017817,-0.12076359489924,-3.8003556192307095,m
'm177_baku_d7_03.wav',23.28443,0.1735566,21.167820000000006,22.97104,24.87029,3.702473,117.6832,177.8904,136.1864,221.6114,0.2096855,1.229722,0.001033966,0.08130352,0.4322378,0.4312038,5.7201309999999985,2.798145,5.4840300000000015,3.868897,0.1146578,1.356464,17.88495,0.9584271,10.44416,0.97037,11.36525,0.9800893,6.805284,1.888939,0.04914904,1.142677,2.003674,0.7844314,2.810252,1.550932,5.580926,1.856401,28.76973,0.2926502,639.1071,0.43948,1243.94,0.2203853,-126.6283,-0.7086842,1666.085,0.2283328,939.2336,0.31199540000000003,-129.4346,-0.6541916999999999,2733.47,0.1422281,843.7245,0.4872594,-131.6122,-0.6189765,-17.65735,-0.449233,26.18623,0.3364848,0.003958335,10.13885,-0.008591061,-1.659629,0.239673,0.6902311,31.80247,0.4254722,12.1627,0.8097073,15.87749,0.7427033000000001,5.48069,3.0225310000000003,-20.80345,31.59531,0.02302299,0.01357171,0.05040434,2.643574,1.923077,0.1971428,0.1243705,0.2980952,0.4535429,-37.79795,177,-1.0959261815685202,-0.39205753029439794,0.538928123017817,-0.12076359489924,-3.8003556192307095,m
'm177_baku_d8_01.wav',23.02607,0.1092589,21.01274,22.87641,25.16361,4.150864,125.9805,117.4092,53.52353000000001,72.31588,0.3748695,0.9405177,0.01160711,0.2975881,0.6916599,0.6800528,6.331518,3.6003300000000005,6.613432,3.879063,0.168627,1.012907,22.10307,0.8140470999999999,8.024443,1.3057,13.875570000000002,0.8307360999999999,5.5358,2.563993,0.04529452,1.865225,1.416391,0.9885787,3.803326,0.9295924,6.834492,0.7047397,29.01856,0.2633821,696.7929,0.3808976,1253.913,0.2374538,-91.81899,-1.003141,1732.1660000000004,0.2070633,933.3304,0.3440061,-95.53179,-0.9126259,2764.51,0.1273361,902.6552,0.4977047000000001,-98.98291,-0.8508959,-16.84242,-0.4639194,25.17251,0.3025487,0.006485525,5.528987,-0.01303125,-0.9923232,0.2595097,0.5917062,33.34505,0.3209477000000001,7.544915,1.3674389999999998,17.6198,0.630321,4.157215,4.091211,-18.971020000000006,29.5232,0.02846093,0.01444046,0.07119678,3.3666970000000003,1.463861,0.388125,0.34114179999999994,0.3361538,0.4523535,-34.1656,177,-1.0959261815685202,-0.39205753029439794,0.538928123017817,-0.12076359489924,-3.8003556192307095,m
'm177_baku_d8_02.wav',22.96248,0.14791079999999998,20.74629,22.87926,24.71657,3.97028,350.6068,446.9094,67.35246,59.38624,0.2880281,1.144975,0.006890556,0.14353139999999998,0.6025702,0.5956796999999999,6.539261,3.474917,7.419497,5.845119,0.1471657,1.170674,19.35516,0.855159,9.322908,1.087502,14.15945,0.8775877000000001,8.311411,1.537845,0.04903849,1.206901,1.715703,0.8952293,3.611059,1.142213,6.956497,1.238714,28.57742,0.2535197,662.9592,0.4383032,1254.028,0.19079920000000006,-117.4168,-0.7827613,1698.331,0.22283870000000006,933.9724,0.3143499,-120.4073,-0.721675,2730.276,0.1416429,840.3688,0.5274981,-122.9324,-0.6831933000000001,-17.08257,-0.412046,24.97073,0.31003109999999995,0.005838421,6.806309,-0.008206306,-1.524635,0.2823401,0.5644531999999999,32.91601,0.3195047,8.6721,1.201907,19.16138,0.6612977,7.768442999999999,1.910244,-21.78878,32.65993,0.007637808,0.01333074,0.05541781,2.911738,2.012809,0.2113636,0.1413344,0.2776191,0.4430189000000001,-34.53897,177,-1.0959261815685202,-0.39205753029439794,0.538928123017817,-0.12076359489924,-3.8003556192307095,m
'm177_baku_d8_03.wav',23.24502,0.167445,21.80807,22.94762,24.74636,2.9382900000000003,99.88222,89.84579000000002,170.0416,276.2514,0.20786910000000006,1.431867,0.001033966,0.02464678,0.4570844,0.4560504,5.363052,3.599824,5.611515,3.204323,0.1060214,1.45663,17.555770000000006,0.879508,9.240189,1.011058,13.443029999999998,0.8360823000000001,9.896135,1.218589,0.03840528,1.113227,1.624419,0.9266157,4.047602,1.026975,6.420418,2.231306,28.61362,0.2546926,661.388,0.4284492,1290.253,0.2126082,-135.4248,-0.6493066,1689.308,0.2277347,981.2047,0.3379593,-136.9527,-0.6095555,2732.357,0.15255020000000002,956.7346,0.5266626,-139.061,-0.5794640999999999,-17.974079999999994,-0.4103997,26.34901,0.2957896,-0.004198905,-9.713805,-0.005866277,-2.201509,0.2532406,0.6517824999999999,33.41422,0.3307216,8.11715,1.165846,18.62911,0.6007068,10.12445,1.474518,-27.46748,38.81633,0.01119013,0.01426039,0.04165357,1.95713,1.404495,0.2406667,0.1808671,0.4175,0.5313956,-36.538000000000004,177,-1.0959261815685202,-0.39205753029439794,0.538928123017817,-0.12076359489924,-3.8003556192307095,m
'm178_ouagadougou_d5_01.wav',26.94072,0.1678407,24.28707,27.90925,30.52463,6.2375620000000005,96.60555,97.06884,108.5079,92.38422,0.343351,0.8568357,0.03388559,0.3057152,0.6108676,0.576982,5.2235260000000014,3.285139,4.495777,2.111065,0.1729081,0.9754705,22.413970000000006,0.8427161,10.71371,1.436312,17.93386,0.7775778,6.739721,1.745914,0.05644654,1.532137,1.432058,1.024523,4.93765,0.8970937,6.316446,1.7454150000000002,26.72302,0.4164034,498.6053,0.3917069,1201.973,0.1885344,-88.33994,-1.038714,1535.105,0.191787,928.4633,0.3873951,-95.86259,-0.8824108,2540.8,0.13446129999999998,784.3212,0.5117146,-98.28059,-0.8375326999999999,-17.60605,-0.5578108,24.96653,0.3933882,0.02588449,1.537077,-0.01042143,-1.164578,0.25423270000000003,0.6443499,33.308890000000005,0.4133128,9.463146,1.789861,20.61211,0.668984,4.971178,2.5026200000000003,-17.67724,26.80185,3.847099e-05,0.009192076,0.0744734,3.212217,2.323126,0.24227270000000006,0.1977241,0.1695349,0.2659424,-35.04172,178,0.9566464130436021,0.305712297764235,-0.14864803217006198,0.19414342633276102,1.1515618421764,m
