listener_pseudonym,listener_age,listener_gender,listener_language,sample_heard,speaker_ID,speaker_pseudonym,speaker_gender,speaker_age,speaker_dim1_SC,speaker_dim2_SC,speaker_dim3_SC,speaker_dim4_SC,speaker_dim5_SC,speaker_highlow_SC,klanglos,hoch,nicht_nasal,scharf,ungleichmaessig,mit_Akzent,hell,laut,nicht_knarrend,monoton,unangenehm,undeutlich,glatt,heiser,auffaellig,langsam,warm,natuerlich,zittrig,praezise,fest,melodisch,entspannt,gleitend,kurz,gepresst,kraftlos,stockend,hart,unprofessionell,unbetont,schrill,verbunden,behaucht
Rater119,30,m,Deutsch,w008_dakar_stimulus.wav,008,dakar,w,28,5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,high,69,90,100,91,19,0,94,94,100,43,24,2,90,70,58,36,36,85,14,90,76,76,78,80,74,26,26,26,76,0,26,81,47,0
Rater119,30,m,Deutsch,w287_dzaoudzi_stimulus.wav,287,dzaoudzi,w,22,-2.68907105149288,-1.42637902157948,-1.08315259783686,0.1187021574416,0.257022941440731,low,30,47,88,40,32,0,67,72,97,38,46,34,68,14,21,46,50,71,21,61,61,40,64,32,71,62,39,38,64,38,68,13,38,27
Rater119,30,m,Deutsch,w094_hakupu_stimulus.wav,094,hakupu,w,27,-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,low,30,65,100,32,33,33,67,67,100,82,91,74,80,21,84,67,71,77,22,3,86,58,80,75,48,26,46,70,56,73,74,16,71,1
Rater119,30,m,Deutsch,w125_hamhung_stimulus.wav,125,hamhung,w,29,3.73690533934481,2.32549363943227,0.589834108758021,0.04346056519104,-0.738376612561583,high,26,95,100,66,12,0,96,89,100,23,0,6,89,7,81,39,67,81,22,95,94,100,68,84,53,15,26,10,26,6,26,15,80,10
Rater119,30,m,Deutsch,m096_helsinki_stimulus.wav,096,helsinki,m,21,-4.02355475254166,-2.3501511893108,-0.140080814505691,-0.839351906225029,-0.604428747117281,low,74,65,82,27,63,0,73,74,86,28,58,66,62,36,63,62,41,77,74,26,37,73,74,28,42,27,70,40,40,71,38,38,50,43
Rater119,30,m,Deutsch,w262_huambo_stimulus.wav,262,huambo,w,23,-4.2421896463035,-1.45485926377052,-1.1493270357938,0.328524893190515,1.08372333716967,low,70,72,100,43,22,0,86,85,100,80,68,20,74,54,35,63,64,73,53,61,40,36,69,57,35,34,92,25,41,54,72,18,69,32
Rater119,30,m,Deutsch,m071_jamestown_stimulus.wav,071,jamestown,m,30,3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,high,14,82,73,76,29,0,72,89,80,16,13,0,74,0,66,29,39,80,14,78,54,50,39,61,44,66,26,68,76,12,72,36,47,1
Rater119,30,m,Deutsch,w257_nasinu_stimulus.wav,257,nasinu,w,25,3.76805239265524,2.16101869399381,-0.165814742942124,0.606435574990668,0.698991824868082,high,67,77,100,68,27,0,76,76,44,22,0,14,71,38,77,52,66,79,19,100,68,78,76,75,73,16,38,16,43,5,12,30,78,40
Rater119,30,m,Deutsch,w168_philipsburg_stimulus.wav,168,philipsburg,w,33,-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,low,37,36,88,13,14,37,28,71,100,72,61,61,67,11,62,76,64,75,34,34,74,74,72,72,71,25,74,50,26,78,63,11,77,31
Rater119,30,m,Deutsch,m271_portmoresby_stimulus.wav,271,portmoresby,m,27,4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,high,64,80,96,86,67,12,84,84,100,21,75,14,83,13,78,14,24,37,34,79,60,28,26,15,73,72,34,34,53,50,70,84,22,0
Rater119,30,m,Deutsch,w174_reykjavik_stimulus.wav,174,reykjavik,w,25,-4.74594762012869,-2.86630351246831,-0.198634589558281,-0.42269087666458,2.27948887352677,low,28,33,84,33,33,0,44,63,83,72,77,63,73,36,53,71,70,74,64,28,26,34,69,30,37,73,85,59,33,79,61,32,64,32
Rater119,30,m,Deutsch,m280_skopje_stimulus.wav,280,skopje,m,33,-3.20580094914272,-1.86884720114391,-0.263006410154193,-0.0241860336244749,0.706163187799401,low,72,68,88,65,62,0,71,78,62,41,66,4,80,11,33,23,38,62,23,92,86,26,38,50,80,69,40,33,65,34,61,60,34,14
Rater120,25,m,Deutsch,m061_alrayyan_stimulus.wav,061,alrayyan,m,30,3.30993599437689,3.12925746728089,1.15714350982204,0.083813831252448,0.865770773873618,high,20,44,82,69,17,33,74,88,100,27,7,0,77,17,93,38,82,98,0,78,75,81,95,79,45,22,13,8,19,1,10,16,88,28
Rater120,25,m,Deutsch,m263_andorralavella_stimulus.wav,263,andorralavella,m,26,-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,low,87,62,28,0,8,38,73,82,97,98,66,68,32,70,40,30,28,36,66,20,45,2,73,67,64,20,78,36,63,62,90,72,64,83
Rater120,25,m,Deutsch,m171_barentsburg_stimulus.wav,171,barentsburg,m,34,-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,low,31,64,16,28,30,67,59,66,100,74,50,48,67,80,63,47,17,70,67,39,18,1,36,48,98,57,34,39,68,24,25,72,34,65
Rater120,25,m,Deutsch,m097_basseterre_stimulus.wav,097,basseterre,m,26,3.32596862707304,2.39731522893122,1.05451378492742,0.353837896092204,1.08525587950142,high,20,83,99,83,80,4,80,86,96,36,50,1,63,19,76,53,64,74,14,78,51,74,34,22,70,59,21,58,42,10,20,55,70,61
Rater120,25,m,Deutsch,w040_birmingham_stimulus.wav,040,birmingham,w,29,2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,high,1,65,98,50,3,2,78,89,100,62,0,7,74,10,100,41,94,96,2,96,67,16,86,35,47,4,2,3,3,4,2,7,93,8
Rater120,25,m,Deutsch,m041_bucharest_stimulus.wav,041,bucharest,m,24,3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,high,37,33,90,50,12,45,36,68,99,85,20,4,64,25,67,50,70,68,12,79,80,41,53,90,44,28,16,22,19,15,38,11,44,56
Rater120,25,m,Deutsch,w240_casablanca_stimulus.wav,240,casablanca,w,23,3.21165706806201,1.48603941087551,-0.0234111476928667,0.717674566166692,-0.786731963358147,high,40,90,40,78,31,0,87,89,100,12,48,28,77,27,77,42,70,64,64,28,65,72,40,67,44,36,28,56,64,21,12,56,64,26
Rater120,25,m,Deutsch,m088_cayenne_stimulus.wav,088,cayenne,m,28,-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,low,48,4,97,19,5,64,0,91,94,97,30,21,11,17,28,41,76,78,7,50,50,0,44,93,26,23,84,25,30,90,74,58,88,90
Rater120,25,m,Deutsch,w008_dakar_stimulus.wav,008,dakar,w,28,5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,high,4,100,100,65,8,0,100,100,100,0,17,0,68,2,91,35,78,80,61,99,64,100,98,76,19,2,4,14,19,13,3,71,85,84
Rater120,25,m,Deutsch,w287_dzaoudzi_stimulus.wav,287,dzaoudzi,w,22,-2.68907105149288,-1.42637902157948,-1.08315259783686,0.1187021574416,0.257022941440731,low,17,72,66,97,64,74,98,80,100,36,29,1,34,60,29,25,84,90,26,77,85,25,54,76,57,60,8,20,51,57,31,66,76,60
Rater120,25,m,Deutsch,w094_hakupu_stimulus.wav,094,hakupu,w,27,-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,low,20,33,39,70,64,94,71,84,63,30,40,84,54,22,77,28,40,72,61,20,65,69,65,33,65,15,27,23,59,54,26,61,67,62
Rater120,25,m,Deutsch,w125_hamhung_stimulus.wav,125,hamhung,w,29,3.73690533934481,2.32549363943227,0.589834108758021,0.04346056519104,-0.738376612561583,high,37,98,81,100,59,64,97,91,97,41,18,0,80,23,86,26,38,82,74,75,76,51,39,32,76,57,27,73,45,16,7,86,18,4
Rater120,25,m,Deutsch,m096_helsinki_stimulus.wav,096,helsinki,m,21,-4.02355475254166,-2.3501511893108,-0.140080814505691,-0.839351906225029,-0.604428747117281,low,83,62,0,4,24,82,74,86,44,97,80,89,94,76,17,30,24,18,78,4,29,0,20,13,47,49,82,57,32,66,27,54,18,78
Rater120,25,m,Deutsch,w262_huambo_stimulus.wav,262,huambo,w,23,-4.2421896463035,-1.45485926377052,-1.1493270357938,0.328524893190515,1.08372333716967,low,72,34,76,33,16,44,14,64,71,96,60,57,73,67,33,43,27,39,58,32,40,10,61,69,32,25,68,60,56,74,62,23,67,74
Rater120,25,m,Deutsch,m071_jamestown_stimulus.wav,071,jamestown,m,30,3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,high,14,41,63,48,57,6,57,66,89,9,16,0,42,28,62,42,56,97,43,74,89,68,79,37,28,6,23,55,40,45,32,19,67,26
Rater120,25,m,Deutsch,w257_nasinu_stimulus.wav,257,nasinu,w,25,3.76805239265524,2.16101869399381,-0.165814742942124,0.606435574990668,0.698991824868082,high,5,72,21,37,7,54,42,62,73,26,2,26,37,72,99,41,90,96,61,42,20,57,80,25,41,10,50,63,1,30,18,6,67,56
Rater120,25,m,Deutsch,w168_philipsburg_stimulus.wav,168,philipsburg,w,33,-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,low,9,15,6,9,8,32,14,77,98,95,62,56,72,58,12,66,60,28,63,24,58,1,66,84,10,20,55,60,12,88,86,7,81,83
Rater120,25,m,Deutsch,m271_portmoresby_stimulus.wav,271,portmoresby,m,27,4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,high,38,64,35,68,80,64,79,75,85,26,42,12,72,30,74,17,59,30,76,28,31,63,42,15,88,56,32,74,64,60,26,69,28,56
Rater120,25,m,Deutsch,w174_reykjavik_stimulus.wav,174,reykjavik,w,25,-4.74594762012869,-2.86630351246831,-0.198634589558281,-0.42269087666458,2.27948887352677,low,64,87,21,87,16,71,90,88,100,91,84,11,71,8,4,60,31,54,30,15,47,3,50,59,32,17,79,74,33,62,81,70,29,14
Rater120,25,m,Deutsch,m280_skopje_stimulus.wav,280,skopje,m,33,-3.20580094914272,-1.86884720114391,-0.263006410154193,-0.0241860336244749,0.706163187799401,low,60,19,34,33,20,81,7,59,73,87,21,7,16,16,64,70,70,79,20,69,78,21,98,74,32,48,33,43,56,50,37,19,32,50
Rater121,29,w,Deutsch,m061_alrayyan_stimulus.wav,061,alrayyan,m,30,3.30993599437689,3.12925746728089,1.15714350982204,0.083813831252448,0.865770773873618,high,32,59,60,72,29,16,74,89,90,38,50,11,74,25,76,56,65,22,29,58,69,67,43,64,22,31,48,22,30,66,19,61,70,75
Rater121,29,w,Deutsch,m263_andorralavella_stimulus.wav,263,andorralavella,m,26,-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,low,53,45,65,68,22,69,53,91,84,41,61,30,53,34,76,19,36,56,46,69,44,34,21,34,81,68,46,34,68,61,36,50,63,51
Rater121,29,w,Deutsch,m171_barentsburg_stimulus.wav,171,barentsburg,m,34,-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,low,65,44,42,30,7,5,28,94,86,82,44,16,32,28,55,70,27,79,6,62,53,16,50,50,32,46,77,39,34,61,79,38,80,73
Rater121,29,w,Deutsch,m097_basseterre_stimulus.wav,097,basseterre,m,26,3.32596862707304,2.39731522893122,1.05451378492742,0.353837896092204,1.08525587950142,high,0,66,62,80,16,7,88,93,90,16,6,3,70,8,70,37,71,86,9,86,78,69,82,87,42,21,16,13,29,30,28,30,65,50
Rater121,29,w,Deutsch,w040_birmingham_stimulus.wav,040,birmingham,w,29,2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,high,15,96,76,78,31,3,93,98,98,25,14,8,96,8,87,47,82,56,20,77,86,80,67,59,42,34,12,11,34,18,25,40,68,73
Rater121,29,w,Deutsch,m041_bucharest_stimulus.wav,041,bucharest,m,24,3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,high,13,64,77,78,20,47,71,95,93,24,9,2,59,77,83,6,68,94,5,96,96,75,90,86,91,5,8,4,35,17,7,20,80,10
Rater121,29,w,Deutsch,w240_casablanca_stimulus.wav,240,casablanca,w,23,3.21165706806201,1.48603941087551,-0.0234111476928667,0.717674566166692,-0.786731963358147,high,1,97,84,92,35,2,98,97,99,44,13,15,91,20,84,31,70,86,18,86,80,77,62,66,14,23,14,18,61,21,16,80,88,29
Rater121,29,w,Deutsch,m088_cayenne_stimulus.wav,088,cayenne,m,28,-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,low,80,30,37,61,14,11,36,93,92,79,41,33,54,28,60,75,73,93,28,36,46,35,56,55,26,42,59,39,47,90,72,36,61,66
Rater121,29,w,Deutsch,w008_dakar_stimulus.wav,008,dakar,w,28,5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,high,38,97,79,94,30,2,95,99,96,78,58,9,87,14,93,26,53,27,18,81,83,73,60,62,70,72,34,20,26,62,60,100,98,99
Rater121,29,w,Deutsch,w287_dzaoudzi_stimulus.wav,287,dzaoudzi,w,22,-2.68907105149288,-1.42637902157948,-1.08315259783686,0.1187021574416,0.257022941440731,low,7,86,73,92,18,2,87,100,98,82,12,0,97,4,94,46,50,98,17,79,82,78,72,58,56,14,25,30,55,16,26,58,69,41
Rater121,29,w,Deutsch,w094_hakupu_stimulus.wav,094,hakupu,w,27,-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,low,24,88,40,66,54,7,79,98,96,77,84,75,86,15,92,48,64,92,24,66,73,39,67,74,42,36,30,25,47,70,66,75,71,8
Rater121,29,w,Deutsch,w125_hamhung_stimulus.wav,125,hamhung,w,29,3.73690533934481,2.32549363943227,0.589834108758021,0.04346056519104,-0.738376612561583,high,10,100,85,96,27,2,99,98,96,72,24,2,98,0,84,46,67,92,8,95,92,63,80,86,41,26,18,16,14,16,12,16,76,32
Rater121,29,w,Deutsch,m096_helsinki_stimulus.wav,096,helsinki,m,21,-4.02355475254166,-2.3501511893108,-0.140080814505691,-0.839351906225029,-0.604428747117281,low,63,62,36,36,41,49,47,90,86,70,57,77,33,66,66,70,60,94,12,68,67,49,72,62,4,13,16,21,44,60,60,47,53,13
Rater121,29,w,Deutsch,w262_huambo_stimulus.wav,262,huambo,w,23,-4.2421896463035,-1.45485926377052,-1.1493270357938,0.328524893190515,1.08372333716967,low,80,70,38,64,38,7,76,96,99,76,68,50,83,29,64,50,22,54,30,74,77,45,62,57,54,43,53,34,54,68,50,55,63,55
Rater121,29,w,Deutsch,m071_jamestown_stimulus.wav,071,jamestown,m,30,3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,high,18,31,65,51,46,3,34,78,85,40,59,4,42,8,79,38,16,90,17,88,61,46,65,57,38,43,72,34,73,37,18,57,70,17
Rater121,29,w,Deutsch,w257_nasinu_stimulus.wav,257,nasinu,w,25,3.76805239265524,2.16101869399381,-0.165814742942124,0.606435574990668,0.698991824868082,high,8,96,86,85,35,4,82,98,98,70,36,19,88,22,86,66,60,31,38,76,76,60,40,36,38,68,21,61,46,48,16,76,69,59
Rater121,29,w,Deutsch,w168_philipsburg_stimulus.wav,168,philipsburg,w,33,-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,low,72,72,66,80,64,6,86,97,96,70,32,34,80,22,26,66,66,41,15,73,70,25,44,39,34,58,66,66,39,61,28,46,39,57
Rater121,29,w,Deutsch,m271_portmoresby_stimulus.wav,271,portmoresby,m,27,4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,high,16,76,75,70,63,6,79,93,88,12,15,2,65,2,77,54,62,60,64,57,24,30,35,25,61,64,49,72,56,71,28,70,36,52
Rater121,29,w,Deutsch,w174_reykjavik_stimulus.wav,174,reykjavik,w,25,-4.74594762012869,-2.86630351246831,-0.198634589558281,-0.42269087666458,2.27948887352677,low,89,100,38,87,11,10,98,99,97,89,98,76,98,13,98,74,57,87,8,65,87,76,79,88,9,20,28,9,33,92,84,98,93,14
Rater121,29,w,Deutsch,m280_skopje_stimulus.wav,280,skopje,m,33,-3.20580094914272,-1.86884720114391,-0.263006410154193,-0.0241860336244749,0.706163187799401,low,75,31,36,37,30,53,35,92,86,62,46,16,33,63,37,47,34,86,45,46,25,10,48,38,57,45,46,46,48,55,76,46,50,17
Rater122,33,w,Deutsch,m061_alrayyan_stimulus.wav,061,alrayyan,m,30,3.30993599437689,3.12925746728089,1.15714350982204,0.083813831252448,0.865770773873618,high,14,47,69,74,25,18,88,97,19,78,16,13,94,12,14,14,85,97,13,96,100,85,93,94,94,16,15,10,8,16,8,9,89,94
Rater122,33,w,Deutsch,m263_andorralavella_stimulus.wav,263,andorralavella,m,26,-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,low,22,37,43,69,24,24,71,87,70,80,21,16,90,8,15,7,86,86,14,85,88,84,80,88,89,13,14,3,20,23,21,26,86,79
Rater122,33,w,Deutsch,m171_barentsburg_stimulus.wav,171,barentsburg,m,34,-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,low,32,66,72,63,55,25,70,42,47,84,37,39,68,54,54,56,64,64,57,61,56,59,46,46,44,54,50,44,44,44,44,47,50,56
Rater122,33,w,Deutsch,m097_basseterre_stimulus.wav,097,basseterre,m,26,3.32596862707304,2.39731522893122,1.05451378492742,0.353837896092204,1.08525587950142,high,12,54,80,77,14,11,81,68,80,90,20,17,88,14,18,8,92,92,6,92,96,91,86,90,89,8,10,7,8,12,12,8,85,90
Rater122,33,w,Deutsch,w040_birmingham_stimulus.wav,040,birmingham,w,29,2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,high,50,58,77,61,38,30,48,46,68,44,30,23,96,14,13,61,77,93,8,100,98,96,90,95,70,8,8,9,7,26,11,12,84,72
Rater122,33,w,Deutsch,m041_bucharest_stimulus.wav,041,bucharest,m,24,3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,high,50,50,82,85,50,9,84,72,86,73,27,37,88,27,41,30,78,87,29,82,65,76,58,58,44,24,27,52,22,22,20,21,75,74
Rater122,33,w,Deutsch,w240_casablanca_stimulus.wav,240,casablanca,w,23,3.21165706806201,1.48603941087551,-0.0234111476928667,0.717674566166692,-0.786731963358147,high,44,52,83,89,5,13,96,39,74,74,10,23,97,7,6,63,88,100,14,100,100,98,96,92,64,3,8,9,13,13,4,13,63,61
Rater122,33,w,Deutsch,m088_cayenne_stimulus.wav,088,cayenne,m,28,-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,low,20,46,69,59,24,25,70,61,76,92,29,26,89,19,26,16,86,92,11,89,93,83,90,91,59,1,12,5,2,22,14,14,88,53
Rater122,33,w,Deutsch,w008_dakar_stimulus.wav,008,dakar,w,28,5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,high,14,54,79,75,26,21,88,77,74,84,16,22,94,13,24,14,96,92,6,95,93,90,75,78,73,7,8,2,4,10,10,2,82,70
Rater122,33,w,Deutsch,w287_dzaoudzi_stimulus.wav,287,dzaoudzi,w,22,-2.68907105149288,-1.42637902157948,-1.08315259783686,0.1187021574416,0.257022941440731,low,44,54,74,74,24,38,61,56,71,80,17,21,74,22,19,26,91,100,5,98,93,91,82,95,42,4,9,8,8,12,7,2,80,76
Rater122,33,w,Deutsch,w094_hakupu_stimulus.wav,094,hakupu,w,27,-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,low,72,64,69,42,33,47,60,58,71,24,37,30,80,31,46,58,84,89,18,78,75,76,72,78,60,37,29,28,42,36,39,30,54,66
Rater122,33,w,Deutsch,w125_hamhung_stimulus.wav,125,hamhung,w,29,3.73690533934481,2.32549363943227,0.589834108758021,0.04346056519104,-0.738376612561583,high,28,63,76,82,20,22,76,63,69,47,19,29,92,31,26,30,94,97,0,95,98,89,82,77,85,17,15,16,14,15,10,9,84,63
Rater122,33,w,Deutsch,m096_helsinki_stimulus.wav,096,helsinki,m,21,-4.02355475254166,-2.3501511893108,-0.140080814505691,-0.839351906225029,-0.604428747117281,low,53,56,76,42,62,37,46,44,43,55,82,48,48,50,62,63,41,30,54,40,35,32,37,30,73,70,72,68,62,48,34,28,64,70
Rater122,33,w,Deutsch,w262_huambo_stimulus.wav,262,huambo,w,23,-4.2421896463035,-1.45485926377052,-1.1493270357938,0.328524893190515,1.08372333716967,low,54,60,74,91,56,30,66,54,75,85,15,28,79,18,33,38,93,72,32,79,82,79,67,59,50,30,40,19,11,10,4,0,83,71
Rater122,33,w,Deutsch,m071_jamestown_stimulus.wav,071,jamestown,m,30,3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,high,14,55,75,74,20,19,82,90,75,88,21,16,76,5,12,10,92,94,0,93,95,91,93,92,67,5,10,3,4,14,17,11,90,55
Rater122,33,w,Deutsch,w257_nasinu_stimulus.wav,257,nasinu,w,25,3.76805239265524,2.16101869399381,-0.165814742942124,0.606435574990668,0.698991824868082,high,12,49,82,84,28,15,44,64,74,78,18,23,91,9,18,18,81,100,6,98,100,88,89,75,75,23,19,19,11,13,16,9,50,96
Rater122,33,w,Deutsch,w168_philipsburg_stimulus.wav,168,philipsburg,w,33,-2.50813933916135,-1.84484690550718,1.314132757073,-1.18220310255083,0.505491306268622,low,61,56,72,72,43,38,63,54,68,47,46,47,83,23,39,55,70,97,23,84,89,87,75,83,63,7,15,9,15,23,17,21,70,83
Rater122,33,w,Deutsch,m271_portmoresby_stimulus.wav,271,portmoresby,m,27,4.11577136188854,1.53862092818262,-0.738158535457431,0.620822474138685,-0.434037769789476,high,29,54,68,73,21,18,81,60,73,73,22,24,79,10,27,22,90,94,0,100,96,91,87,87,54,7,6,11,7,19,21,18,83,65
Rater122,33,w,Deutsch,w174_reykjavik_stimulus.wav,174,reykjavik,w,25,-4.74594762012869,-2.86630351246831,-0.198634589558281,-0.42269087666458,2.27948887352677,low,38,54,72,82,19,4,71,82,75,4,2,5,86,11,15,70,94,92,0,98,96,88,89,97,70,5,14,11,9,24,14,8,68,70
Rater122,33,w,Deutsch,m280_skopje_stimulus.wav,280,skopje,m,33,-3.20580094914272,-1.86884720114391,-0.263006410154193,-0.0241860336244749,0.706163187799401,low,19,50,70,54,78,34,94,91,75,86,46,68,33,32,45,44,70,64,67,73,12,36,40,26,18,40,43,73,33,40,20,38,70,77
Rater123,29,w,Deutsch,m061_alrayyan_stimulus.wav,061,alrayyan,m,30,3.30993599437689,3.12925746728089,1.15714350982204,0.083813831252448,0.865770773873618,high,30,66,68,35,66,40,66,72,65,24,37,32,39,64,68,44,69,75,28,36,72,68,84,70,70,42,30,30,14,66,32,30,64,61
Rater123,29,w,Deutsch,m263_andorralavella_stimulus.wav,263,andorralavella,m,26,-4.86118596358641,-1.68349991911547,0.13424320175634,-1.04523923922318,-0.502940750627259,low,61,48,58,59,60,60,71,72,68,31,67,69,69,30,70,35,74,80,41,72,64,70,36,42,72,92,45,73,44,46,61,64,64,66
Rater123,29,w,Deutsch,m171_barentsburg_stimulus.wav,171,barentsburg,m,34,-5.17597912751978,-2.54600791976611,-0.031072840709078,-0.0548962036007055,2.55167482752809,low,88,45,26,16,29,36,40,24,69,89,80,84,35,66,56,78,33,40,74,36,37,24,83,70,46,61,86,80,30,85,79,42,63,64
Rater123,29,w,Deutsch,m097_basseterre_stimulus.wav,097,basseterre,m,26,3.32596862707304,2.39731522893122,1.05451378492742,0.353837896092204,1.08525587950142,high,60,55,68,60,34,34,62,59,72,50,43,67,47,62,27,47,56,57,58,46,60,39,43,61,50,68,35,37,69,54,44,41,47,57
Rater123,29,w,Deutsch,w040_birmingham_stimulus.wav,040,birmingham,w,29,2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,high,33,75,80,71,73,15,44,76,89,22,35,14,78,22,71,42,72,69,18,88,78,78,42,38,72,39,38,42,69,42,35,56,30,34
Rater123,29,w,Deutsch,m041_bucharest_stimulus.wav,041,bucharest,m,24,3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,high,30,70,53,67,61,27,69,70,87,16,41,21,76,26,32,53,72,62,37,70,66,66,73,62,54,26,41,44,32,35,23,34,40,54
Rater123,29,w,Deutsch,w240_casablanca_stimulus.wav,240,casablanca,w,23,3.21165706806201,1.48603941087551,-0.0234111476928667,0.717674566166692,-0.786731963358147,high,38,82,71,57,67,43,71,79,73,35,57,41,76,34,62,50,60,66,44,67,59,84,45,30,72,38,32,65,62,63,35,63,54,56
Rater123,29,w,Deutsch,m088_cayenne_stimulus.wav,088,cayenne,m,28,-3.2339035256007,-1.87157787825104,-1.24085902568907,1.10598349691886,-0.351959851453055,low,78,32,40,9,22,53,34,34,55,83,78,70,26,71,34,77,41,41,85,17,21,24,27,32,61,57,83,76,34,78,71,24,71,97
Rater123,29,w,Deutsch,w008_dakar_stimulus.wav,008,dakar,w,28,5.34742276303931,2.64608611408047,0.258587546163623,0.940732533964769,-0.230511815550934,high,36,73,48,77,83,24,65,79,66,7,50,27,68,53,62,46,42,40,65,41,44,51,70,34,76,63,38,72,59,46,37,53,53,64
Rater123,29,w,Deutsch,w287_dzaoudzi_stimulus.wav,287,dzaoudzi,w,22,-2.68907105149288,-1.42637902157948,-1.08315259783686,0.1187021574416,0.257022941440731,low,42,59,79,36,62,32,50,55,45,46,46,67,44,44,69,64,64,60,44,45,63,47,47,66,62,57,46,48,58,59,60,45,69,69
Rater123,29,w,Deutsch,w094_hakupu_stimulus.wav,094,hakupu,w,27,-2.69221002147058,-2.79068729987086,0.0138654101954491,0.142371612230957,0.237044930389054,low,56,77,66,20,76,70,68,64,74,34,66,78,34,63,88,70,59,60,66,12,45,72,69,36,71,33,53,62,24,53,44,46,65,66
Rater123,29,w,Deutsch,w125_hamhung_stimulus.wav,125,hamhung,w,29,3.73690533934481,2.32549363943227,0.589834108758021,0.04346056519104,-0.738376612561583,high,28,90,82,81,71,18,88,66,92,13,60,13,86,19,75,32,33,69,24,92,60,66,47,75,67,65,60,27,67,33,39,67,36,23
Rater123,29,w,Deutsch,m096_helsinki_stimulus.wav,096,helsinki,m,21,-4.02355475254166,-2.3501511893108,-0.140080814505691,-0.839351906225029,-0.604428747117281,low,87,67,26,12,24,24,56,36,76,93,88,78,56,56,25,88,43,65,64,13,26,14,16,48,20,82,84,62,36,86,89,36,70,70
Rater123,29,w,Deutsch,w262_huambo_stimulus.wav,262,huambo,w,23,-4.2421896463035,-1.45485926377052,-1.1493270357938,0.328524893190515,1.08372333716967,low,63,56,64,32,34,42,50,44,74,68,56,60,46,66,46,30,66,45,35,35,66,25,36,69,68,84,64,25,21,54,74,18,76,84
Rater123,29,w,Deutsch,m071_jamestown_stimulus.wav,071,jamestown,m,30,3.33869937329579,2.03374365196457,0.0948396203210375,-0.0111195595356234,-0.0165373827410111,high,26,72,72,82,60,36,75,74,75,15,58,25,78,29,59,30,65,73,17,66,76,68,74,32,68,30,30,29,84,23,24,56,26,32
Rater123,29,w,Deutsch,w257_nasinu_stimulus.wav,257,nasinu,w,25,3.76805239265524,2.16101869399381,-0.165814742942124,0.606435574990668,0.698991824868082,high,24,34,46,65,43,53,40,74,27,38,30,16,77,60,72,56,57,43,25,67,80,46,66,44,38,71,24,60,68,24,28,59,26,80
