listener_pseudonym,listener_age,listener_gender,listener_language,sample_heard,speaker_ID,speaker_pseudonym,speaker_gender,speaker_age,unsympathisch,sicher,attraktiv,verstaendnislos,unentschieden,unaufdringlich,distanziert,gelangweilt,emotional,nicht_genervt,aktiv,angenehm,charakterlos,gesellig,entspannt,mitfuehlend,dominant,unaffektiert,herzlich,alt,unsachlich,ruhig,inkompetent,haesslich,freundlich,maennlich,gehorsam,gleichgueltig,interessant,zynisch,aufgesetzt,intelligent,kindlich,bescheiden
Rater102,21,female,Deutsch,m263_andorralavella_stimulus.wav,263,andorralavella,male,26,81,84,35,81,18,42,84,86,32,16,59,24,82,32,61,16,80,36,18,64,68,82,66,63,8,87,34,85,36,77,55,30,31,23
Rater102,21,female,Deutsch,m271_portmoresby_stimulus.wav,271,portmoresby,male,27,39,58,31,41,36,41,28,69,45,42,68,41,31,66,26,43,60,35,36,41,64,26,29,64,56,41,27,22,35,57,53,57,39,41
Rater102,21,female,Deutsch,m285_limassol_stimulus.wav,285,limassol,male,29,58,34,32,44,62,35,38,55,71,45,68,42,42,73,46,58,76,46,37,59,66,41,34,69,43,85,33,67,30,72,54,36,67,35
Rater102,21,female,Deutsch,w008_dakar_stimulus.wav,008,dakar,female,28,28,57,72,15,32,44,32,23,66,87,68,60,17,61,86,94,38,66,67,55,56,85,37,44,77,29,71,6,61,33,29,67,22,42
Rater102,21,female,Deutsch,w012_ngerulmud_stimulus.wav,012,ngerulmud,female,27,40,60,43,61,33,39,26,56,56,60,40,71,60,60,57,61,40,71,72,35,56,61,61,59,81,22,63,38,43,30,40,58,62,84
Rater102,21,female,Deutsch,w065_amuri_stimulus.wav,065,amuri,female,23,15,83,69,23,38,80,14,62,57,85,56,83,33,76,62,68,60,72,54,40,36,76,33,40,74,19,45,39,68,67,41,64,62,43
Rater102,21,female,Deutsch,w068_minsk_stimulus.wav,068,minsk,female,21,78,30,28,66,57,43,70,72,62,25,35,39,39,69,32,32,35,71,19,13,69,27,68,64,37,62,33,66,35,62,36,45,80,56
Rater102,21,female,Deutsch,w084_papeete_stimulus.wav,084,papeete,female,23,19,76,76,42,30,57,56,18,43,65,76,66,33,79,63,78,62,80,66,46,41,78,21,18,63,11,46,19,80,43,40,55,32,44
Rater102,21,female,Deutsch,w101_northside_stimulus.wav,101,northside,female,26,63,39,35,36,33,11,35,61,60,43,62,40,33,56,41,59,66,46,68,22,67,37,61,65,65,34,41,66,41,48,41,37,87,39
Rater102,21,female,Deutsch,w103_kosice_stimulus.wav,103,kosice,female,25,43,29,34,37,58,70,44,59,37,39,36,44,64,38,34,38,31,69,53,40,76,62,59,56,40,40,76,64,36,33,35,47,62,66
Rater102,21,female,Deutsch,w104_kathmandu_stimulus.wav,104,kathmandu,female,26,64,57,65,56,78,58,82,60,34,40,43,42,72,42,60,39,41,30,40,57,69,74,41,45,55,39,46,81,40,70,36,61,44,46
Rater102,21,female,Deutsch,w127_lusaka_stimulus.wav,127,lusaka,female,33,62,25,38,60,64,76,66,56,43,57,41,61,45,32,42,44,42,83,58,25,42,28,35,66,58,63,73,71,40,33,30,37,40,56
Rater102,21,female,Deutsch,w143_jomala_stimulus.wav,143,jomala,female,29,35,13,40,39,57,77,26,45,66,83,41,56,38,41,16,67,23,80,54,10,57,28,26,55,63,38,79,58,39,19,33,55,64,71
Rater102,21,female,Deutsch,w156_kingstown_stimulus.wav,156,kingstown,female,24,22,36,67,37,64,32,22,41,71,57,83,55,27,79,39,84,57,75,72,59,64,22,17,25,78,4,69,39,64,23,31,56,7,100
Rater102,21,female,Deutsch,w160_riga_stimulus.wav,160,riga,female,25,38,23,23,33,70,82,43,70,36,74,30,57,61,23,31,42,41,81,43,18,58,39,63,72,70,62,77,39,26,29,13,44,76,74
Rater102,21,female,Deutsch,w170_ciudaddelacosta_stimulus.wav,170,ciudaddelacosta,female,22,59,78,80,51,31,61,91,88,25,38,33,41,80,19,55,25,59,19,20,62,38,76,24,25,33,64,37,77,30,98,76,35,32,57
Rater102,21,female,Deutsch,w181_hongkong_stimulus.wav,181,hongkong,female,31,23,67,56,37,40,76,41,65,40,84,35,67,37,38,81,60,46,73,75,40,38,70,43,42,66,40,64,64,42,62,33,46,38,56
Rater102,21,female,Deutsch,w208_thevalley_stimulus.wav,208,thevalley,female,27,28,66,64,9,46,37,41,58,73,82,36,69,60,73,71,54,60,69,60,69,66,84,35,26,45,10,40,16,45,57,37,59,28,64
Rater102,21,female,Deutsch,w215_djibouti_stimulus.wav,215,djibouti,female,29,32,35,59,56,88,68,77,42,90,44,60,63,72,57,32,30,66,74,43,84,41,33,68,43,58,45,36,55,27,56,38,40,65,84
Rater102,21,female,Deutsch,w222_islamabad_stimulus.wav,222,islamabad,female,26,60,44,63,73,38,57,67,66,26,41,41,45,58,30,61,27,43,43,41,59,42,64,38,33,35,30,39,64,38,78,56,46,46,43
Rater102,21,female,Deutsch,w240_casablanca_stimulus.wav,240,casablanca,female,23,42,70,59,29,42,65,36,42,38,74,64,74,36,68,81,68,57,87,83,56,40,62,28,27,77,30,58,39,62,57,47,67,32,39
Rater102,21,female,Deutsch,w244_pointenoire_stimulus.wav,244,pointenoire,female,19,61,76,33,55,26,42,85,72,62,36,61,38,42,38,27,44,68,37,44,58,17,79,31,62,41,44,35,61,63,83,70,61,43,39
Rater102,21,female,Deutsch,w261_bishkek_stimulus.wav,261,bishkek,female,19,68,14,38,55,61,42,79,73,45,58,25,45,86,37,28,21,22,59,46,15,77,30,73,57,55,59,71,86,32,27,35,43,89,56
Rater102,21,female,Deutsch,w266_turkmenabat_stimulus.wav,266,turkmenabat,female,28,57,39,41,34,57,61,61,57,45,74,39,46,41,70,38,64,63,68,40,22,89,82,70,58,38,43,39,61,41,41,34,35,89,43
Rater102,21,female,Deutsch,w269_warsaw_stimulus.wav,269,warsaw,female,27,61,80,67,58,27,38,68,59,38,28,64,35,40,28,44,33,65,30,32,80,37,38,41,43,37,22,30,67,32,82,64,64,29,42
Rater102,21,female,Deutsch,w293_capetown_stimulus.wav,293,capetown,female,26,71,52,35,56,37,40,74,65,32,41,62,46,44,54,44,31,55,30,36,62,23,43,60,68,26,59,43,70,33,56,64,43,59,42
Rater103,20,female,Deutsch,m018_rotterdam_stimulus.wav,018,rotterdam,male,25,18,76,16,72,78,27,33,71,84,73,82,15,25,22,71,82,75,24,21,10,81,89,76,22,32,88,83,81,26,17,24,25,81,77
Rater103,20,female,Deutsch,m020_edinburghofthesevenseas_stimulus.wav,020,edinburghofthesevenseas,male,31,82,27,79,79,75,26,77,26,78,80,89,34,80,22,81,17,19,35,16,62,83,84,29,27,19,94,78,78,28,32,38,18,17,73
Rater103,20,female,Deutsch,m044_stanley_stimulus.wav,044,stanley,male,27,21,80,27,71,28,76,71,71,17,25,28,65,94,75,64,19,29,28,75,74,69,21,24,31,82,76,73,80,28,27,5,83,40,79
Rater103,20,female,Deutsch,m053_cork_stimulus.wav,053,cork,male,20,76,23,28,78,78,72,74,15,28,13,79,82,18,25,22,84,78,75,21,22,23,80,71,76,24,85,23,77,18,81,18,17,9,76
Rater103,20,female,Deutsch,m067_kampala_stimulus.wav,067,kampala,male,22,10,75,72,70,32,24,21,92,59,70,36,31,24,69,77,79,32,11,23,64,83,70,25,23,15,100,74,75,45,24,16,23,27,73
Rater103,20,female,Deutsch,m088_cayenne_stimulus.wav,088,cayenne,male,28,74,67,27,24,26,78,81,84,26,18,9,85,82,80,17,18,30,77,22,90,24,88,21,24,15,73,79,83,22,31,14,78,66,85
Rater103,20,female,Deutsch,m091_tiraspol_stimulus.wav,091,tiraspol,male,25,26,69,25,10,18,80,66,24,20,31,70,73,76,32,30,19,28,64,75,11,19,20,77,75,80,94,27,80,83,70,25,79,34,70
Rater103,20,female,Deutsch,m093_ganja_stimulus.wav,093,ganja,male,26,92,18,24,75,79,25,71,72,79,69,28,22,72,28,79,70,72,30,69,63,80,13,70,28,75,96,80,25,99,29,75,17,30,75
Rater103,20,female,Deutsch,m096_helsinki_stimulus.wav,096,helsinki,male,21,70,15,26,77,78,71,87,74,27,70,31,75,12,78,30,83,33,71,13,72,23,28,14,76,94,82,27,16,26,67,80,75,13,13
Rater103,20,female,Deutsch,m116_pyongyang_stimulus.wav,116,pyongyang,male,28,19,19,69,75,71,68,23,18,14,71,86,69,21,22,24,82,84,80,87,15,25,83,75,17,14,82,69,82,92,76,19,69,6,80
Rater103,20,female,Deutsch,m147_vilnius_stimulus.wav,147,vilnius,male,25,74,16,72,80,71,22,80,26,31,6,17,64,68,14,19,19,68,60,17,87,16,93,75,74,28,100,21,88,84,70,10,69,21,75
Rater103,20,female,Deutsch,m178_ouagadougou_stimulus.wav,178,ouagadougou,male,30,77,28,19,28,75,82,69,27,18,21,92,23,74,28,34,25,85,77,85,83,21,21,18,71,82,97,7,30,19,76,81,68,7,25
Rater103,20,female,Deutsch,m185_stgeorges_stimulus.wav,185,stgeorges,male,29,24,71,24,22,31,70,24,33,34,16,77,74,16,72,36,16,70,75,84,20,22,19,36,79,74,89,27,26,81,82,72,66,40,3
Rater103,20,female,Deutsch,m210_antananarivo_stimulus.wav,210,antananarivo,male,27,89,21,27,80,77,72,18,25,26,76,60,74,18,24,20,73,76,74,18,25,25,71,77,65,25,92,74,20,74,27,79,67,5,71
Rater103,20,female,Deutsch,m250_quetzaltenango_stimulus.wav,250,quetzaltenango,male,22,16,76,14,15,21,70,11,78,37,18,26,76,65,86,31,22,23,77,30,69,31,86,77,71,24,27,33,71,97,67,32,69,39,80
Rater103,20,female,Deutsch,m254_karachi_stimulus.wav,254,karachi,male,34,84,85,26,75,8,70,27,79,39,80,21,77,79,75,29,11,17,79,25,79,22,18,27,68,21,94,31,29,16,73,19,72,21,19
Rater103,20,female,Deutsch,w001_lelydorp_stimulus.wav,001,lelydorp,female,28,18,79,83,86,18,72,12,18,64,82,77,78,16,78,71,73,78,25,15,74,88,78,13,18,78,10,67,75,76,26,12,87,60,71
Rater103,20,female,Deutsch,w002_moundou_stimulus.wav,002,moundou,female,28,78,76,17,60,28,80,21,73,34,27,16,18,66,20,69,71,17,19,25,24,22,85,14,31,81,1,65,77,17,18,19,79,12,76
Rater103,20,female,Deutsch,w003_hangaroa_stimulus.wav,003,hangaroa,female,33,11,85,72,17,13,88,15,7,79,17,87,77,91,12,91,11,85,9,88,81,89,80,13,18,83,6,87,92,76,9,71,82,0,80
Rater103,20,female,Deutsch,w032_cordoba_stimulus.wav,032,cordoba,female,30,69,20,30,73,72,75,64,75,22,14,17,28,62,29,23,26,27,79,15,87,72,73,76,28,29,0,61,72,16,34,26,41,0,76
Rater103,20,female,Deutsch,w034_burntpine_stimulus.wav,034,burntpine,female,26,70,26,33,9,70,75,25,22,24,87,70,72,20,70,36,74,20,74,21,73,28,76,24,22,24,5,85,25,70,19,82,74,11,74
Rater103,20,female,Deutsch,w042_gouyave_stimulus.wav,042,gouyave,female,21,25,76,66,21,22,82,25,30,6,29,78,79,28,84,84,74,76,83,20,64,17,82,20,22,78,0,79,82,68,13,22,78,5,83
Rater103,20,female,Deutsch,w045_sthelier_stimulus.wav,045,sthelier,female,35,3,87,70,3,14,19,9,13,57,74,85,77,25,78,58,21,64,33,73,10,21,81,14,31,84,23,85,74,8,22,17,69,71,71
Rater103,20,female,Deutsch,w072_maribor_stimulus.wav,072,maribor,female,27,22,13,24,24,80,81,21,76,25,86,16,81,76,82,69,20,20,24,23,80,20,73,17,74,21,16,22,78,76,74,22,73,11,73
Rater103,20,female,Deutsch,w075_portofspain_stimulus.wav,075,portofspain,female,20,37,86,24,78,21,99,17,82,6,19,21,81,29,17,89,33,13,88,34,24,16,85,69,37,68,0,84,70,29,15,7,40,5,93
Rater103,20,female,Deutsch,w081_brasilia_stimulus.wav,081,brasilia,female,29,17,25,67,18,75,77,13,80,74,74,13,73,26,17,91,30,23,81,81,7,10,100,21,25,83,1,31,82,21,74,15,66,39,90
Rater103,20,female,Deutsch,w083_vientiane_stimulus.wav,083,vientiane,female,29,82,77,18,28,15,91,37,76,11,34,20,8,80,15,86,40,23,86,19,19,81,27,11,64,78,16,82,74,9,18,66,17,10,63
Rater103,20,female,Deutsch,w099_arequipa_stimulus.wav,099,arequipa,female,24,6,75,76,10,76,72,6,75,25,33,11,82,23,19,20,85,30,79,75,70,30,15,33,79,76,6,23,79,20,70,22,26,1,89
Rater103,20,female,Deutsch,w113_dili_stimulus.wav,113,dili,female,23,16,19,38,23,78,68,25,82,28,83,22,23,21,28,79,71,18,72,28,63,28,79,17,66,70,25,70,78,75,17,19,24,1,79
Rater103,20,female,Deutsch,w149_portgentil_stimulus.wav,149,portgentil,female,21,21,88,34,26,6,33,24,8,77,71,89,75,28,11,83,17,89,20,21,21,21,75,10,78,79,21,22,82,18,20,13,20,10,78
Rater103,20,female,Deutsch,w170_ciudaddelacosta_stimulus.wav,170,ciudaddelacosta,female,22,18,76,74,22,9,81,21,15,19,12,85,76,14,82,25,16,86,78,82,5,12,83,14,21,82,10,16,82,19,66,78,76,86,14
Rater103,20,female,Deutsch,w188_quito_stimulus.wav,188,quito,female,20,0,74,79,0,7,14,0,11,70,100,74,83,25,33,87,76,85,31,100,2,100,8,14,10,86,0,58,70,72,76,27,82,61,83
Rater103,20,female,Deutsch,w192_gonaives_stimulus.wav,192,gonaives,female,23,66,75,29,38,17,87,88,82,20,79,14,34,61,8,90,20,82,89,23,69,15,98,73,87,24,0,16,85,6,33,23,65,14,79
Rater103,20,female,Deutsch,w197_westisland_stimulus.wav,197,westisland,female,30,72,100,74,79,5,72,74,26,74,74,85,78,64,23,70,73,27,81,18,26,19,84,79,21,85,6,65,85,21,26,84,69,23,81
Rater103,20,female,Deutsch,w232_sydney_stimulus.wav,232,sydney,female,21,25,9,66,21,92,27,28,69,65,20,22,25,70,26,64,22,31,27,71,8,20,88,26,31,68,4,28,72,16,20,14,60,12,76
Rater103,20,female,Deutsch,w279_diredawa_stimulus.wav,279,diredawa,female,23,76,20,26,30,70,73,73,76,16,16,18,20,64,16,21,26,75,82,71,3,68,94,70,16,17,4,25,82,10,32,23,30,79,84
Rater103,20,female,Deutsch,w291_belizecity_stimulus.wav,291,belizecity,female,30,32,69,28,36,36,72,26,29,25,73,25,23,28,25,74,56,76,13,64,23,75,20,76,72,80,13,28,80,7,75,7,33,0,77
Rater103,20,female,Deutsch,w293_capetown_stimulus.wav,293,capetown,female,26,24,7,77,21,85,21,25,72,22,68,72,20,19,79,31,37,36,69,77,83,19,20,77,67,93,10,32,14,18,69,77,72,17,83
Rater103,20,female,Deutsch,w300_amsterdam_stimulus.wav,300,amsterdam,female,27,25,36,68,72,18,20,22,19,67,88,17,74,74,19,76,15,68,28,76,15,31,72,19,29,96,0,77,81,31,21,73,71,20,81
Rater104,25,female,Deutsch,m019_banjul_stimulus.wav,019,banjul,male,30,92,34,21,84,65,57,82,60,33,61,29,36,80,25,40,27,54,45,48,58,43,91,56,61,56,100,65,28,21,27,59,44,34,68
Rater104,25,female,Deutsch,m020_edinburghofthesevenseas_stimulus.wav,020,edinburghofthesevenseas,male,31,100,62,35,69,33,56,73,60,44,33,63,61,73,61,77,25,67,75,38,54,37,72,59,63,34,100,38,60,7,44,36,33,38,58
Rater104,25,female,Deutsch,m023_malabo_stimulus.wav,023,malabo,male,30,58,75,35,33,8,67,68,84,29,64,25,60,19,20,64,34,57,71,41,58,34,66,26,44,55,100,62,83,58,62,25,57,24,66
Rater104,25,female,Deutsch,m028_debrecen_stimulus.wav,028,debrecen,male,28,67,79,19,72,84,81,66,70,30,14,26,38,38,23,64,35,66,44,43,75,42,72,38,67,42,100,56,73,0,45,44,32,26,57
Rater104,25,female,Deutsch,m071_jamestown_stimulus.wav,071,jamestown,male,30,74,79,66,34,33,61,60,35,67,61,64,58,19,87,67,66,65,26,69,44,43,62,34,44,66,100,40,39,67,45,61,69,39,55
Rater104,25,female,Deutsch,m082_dubai_stimulus.wav,082,dubai,male,24,24,42,69,27,65,69,42,33,56,70,41,62,4,42,62,60,60,62,68,63,40,76,26,41,70,100,61,34,65,37,42,76,38,64
Rater104,25,female,Deutsch,m090_riyadh_stimulus.wav,090,riyadh,male,21,79,66,32,68,35,63,69,39,40,72,33,42,71,37,58,19,43,40,39,58,40,72,59,56,10,100,56,55,40,37,58,62,29,42
Rater104,25,female,Deutsch,m098_marigot_stimulus.wav,098,marigot,male,31,82,40,0,64,36,62,61,59,37,61,41,40,57,39,64,36,56,56,43,38,40,56,66,60,56,100,45,69,26,46,64,18,55,47
Rater104,25,female,Deutsch,m150_zinder_stimulus.wav,150,zinder,male,25,68,78,21,8,27,30,10,19,72,88,71,32,8,69,67,91,77,38,98,74,59,37,30,59,70,100,38,29,69,68,71,71,28,33
Rater104,25,female,Deutsch,m199_eschsuralzette_stimulus.wav,199,eschsuralzette,male,24,59,30,34,21,84,63,69,48,41,69,37,46,62,35,33,62,42,65,58,44,33,63,57,57,62,100,54,41,20,42,56,40,37,56
Rater104,25,female,Deutsch,m203_grytviken_stimulus.wav,203,grytviken,male,25,34,71,67,34,73,63,35,30,38,74,76,66,11,65,70,72,66,62,63,45,44,75,32,33,79,100,46,22,64,57,35,63,39,70
Rater104,25,female,Deutsch,m207_birkirkara_stimulus.wav,207,birkirkara,male,25,45,39,31,33,60,65,41,61,44,84,36,39,36,34,42,55,40,43,70,53,43,68,67,59,70,100,59,53,29,39,63,43,41,64
Rater104,25,female,Deutsch,m216_almaty_stimulus.wav,216,almaty,male,21,38,40,40,27,70,64,40,29,56,66,72,43,83,36,64,68,35,60,61,29,39,73,64,44,58,100,62,60,25,60,40,44,43,56
Rater104,25,female,Deutsch,m234_oranjestad_stimulus.wav,234,oranjestad,male,21,18,22,56,30,71,56,37,19,62,81,58,60,30,61,38,77,46,59,61,45,44,54,60,43,68,100,57,38,62,43,62,43,54,58
Rater104,25,female,Deutsch,m236_santaana_stimulus.wav,236,santaana,male,20,59,71,36,33,94,59,38,58,41,58,56,54,18,58,59,61,44,61,63,36,36,76,57,45,59,100,54,41,59,42,43,42,38,56
Rater104,25,female,Deutsch,m237_gagra_stimulus.wav,237,gagra,male,20,12,70,64,58,61,63,57,26,56,38,67,61,37,91,45,34,77,59,37,44,35,63,44,37,63,100,61,35,75,39,28,70,38,68
Rater104,25,female,Deutsch,m294_portauprince_stimulus.wav,294,portauprince,male,22,78,36,34,32,100,62,72,29,37,38,36,54,79,31,56,36,35,58,36,65,38,35,75,56,63,100,62,33,26,45,42,34,25,65
Rater104,25,female,Deutsch,w003_hangaroa_stimulus.wav,003,hangaroa,female,33,69,70,40,26,38,57,35,39,67,67,63,71,30,66,69,63,63,70,70,64,31,67,31,38,67,0,45,40,62,46,43,63,0,58
Rater104,25,female,Deutsch,w008_dakar_stimulus.wav,008,dakar,female,28,44,68,42,31,27,78,40,20,86,100,72,78,20,80,41,68,43,43,82,17,26,61,41,36,92,0,57,36,59,40,56,65,44,61
Rater104,25,female,Deutsch,w012_ngerulmud_stimulus.wav,012,ngerulmud,female,27,61,43,63,43,42,38,42,34,75,21,61,58,15,60,41,77,58,42,70,28,40,31,40,40,66,0,44,18,59,61,57,54,57,33
Rater104,25,female,Deutsch,w015_francistown_stimulus.wav,015,francistown,female,22,67,36,16,58,75,73,70,33,72,40,58,34,66,39,70,32,39,34,42,34,41,71,55,57,43,0,61,61,22,42,65,42,41,58
Rater104,25,female,Deutsch,w017_brazzaville_stimulus.wav,017,brazzaville,female,29,37,55,75,31,38,68,24,25,68,65,61,65,61,62,72,59,42,68,69,38,35,60,36,35,69,0,59,39,33,39,42,62,44,62
Rater104,25,female,Deutsch,w031_tartu_stimulus.wav,031,tartu,female,26,60,41,42,43,63,62,59,36,41,70,65,41,11,31,43,62,58,42,80,20,40,33,45,54,77,0,55,33,67,43,36,58,42,36
Rater104,25,female,Deutsch,w046_gitarama_stimulus.wav,046,gitarama,female,26,100,65,3,65,31,34,66,40,41,39,64,31,68,40,67,39,41,31,40,22,38,68,59,63,41,2,43,42,36,43,68,44,53,39
Rater104,25,female,Deutsch,w051_barcelona_stimulus.wav,051,barcelona,female,26,14,72,68,16,28,81,12,40,73,81,77,80,32,84,82,69,57,43,83,28,35,74,28,22,96,0,59,38,63,27,63,71,62,57
Rater104,25,female,Deutsch,w074_lapaz_stimulus.wav,074,lapaz,female,24,100,45,0,64,36,61,64,66,34,14,34,35,68,35,66,22,63,64,28,42,36,71,66,57,18,0,59,75,33,60,65,47,42,67
Rater104,25,female,Deutsch,w083_vientiane_stimulus.wav,083,vientiane,female,29,62,71,31,68,30,40,70,38,45,66,66,39,20,40,63,30,61,40,39,65,42,64,57,61,24,0,41,40,36,54,66,57,16,38
Rater104,25,female,Deutsch,w115_moscow_stimulus.wav,115,moscow,female,34,61,35,35,27,73,69,54,17,69,65,64,55,44,64,29,68,30,43,66,0,57,27,58,56,65,1,58,31,57,40,66,44,65,64
Rater104,25,female,Deutsch,w123_dhaka_stimulus.wav,123,dhaka,female,20,100,74,6,58,73,35,59,79,63,36,75,30,36,33,67,39,29,31,63,37,67,41,85,76,43,0,41,36,21,59,100,18,61,63
Rater104,25,female,Deutsch,w160_riga_stimulus.wav,160,riga,female,25,77,43,30,36,60,67,70,42,69,61,40,56,67,55,58,31,43,59,39,30,43,61,57,55,63,0,57,40,41,44,44,58,43,56
Rater104,25,female,Deutsch,w187_vale_stimulus.wav,187,vale,female,23,68,23,13,59,70,67,33,36,64,36,31,30,39,69,34,38,33,33,58,35,72,25,67,63,61,0,44,41,41,56,64,43,43,39
Rater104,25,female,Deutsch,w188_quito_stimulus.wav,188,quito,female,20,70,17,0,35,87,70,37,4,80,66,78,18,60,76,20,68,28,62,72,29,72,33,81,67,67,0,66,41,18,29,79,28,61,72
Rater104,25,female,Deutsch,w191_panamacity_stimulus.wav,191,panamacity,female,31,99,71,8,82,41,37,81,53,32,35,34,38,81,29,69,22,65,40,30,58,37,78,62,62,41,0,61,65,28,61,54,41,33,59
Rater104,25,female,Deutsch,w212_shanghai_stimulus.wav,212,shanghai,female,32,100,62,0,100,32,30,61,25,78,42,65,11,14,67,84,57,69,21,61,60,23,62,62,79,31,0,38,35,41,64,77,40,20,23
Rater104,25,female,Deutsch,w217_honiara_stimulus.wav,217,honiara,female,21,62,66,24,59,15,35,61,26,35,54,58,33,41,43,63,42,62,36,43,22,41,69,54,59,42,0,43,42,42,55,64,39,48,40
Rater104,25,female,Deutsch,w218_manzini_stimulus.wav,218,manzini,female,27,100,67,9,70,11,37,67,43,61,37,59,33,57,32,40,41,74,39,45,59,37,41,40,58,41,0,57,43,33,57,65,62,9,40
Rater104,25,female,Deutsch,w244_pointenoire_stimulus.wav,244,pointenoire,female,19,72,42,34,40,68,62,67,40,66,60,59,62,59,39,57,55,42,62,60,25,42,60,57,41,69,0,59,42,57,42,40,60,44,43
Rater104,25,female,Deutsch,w284_bangkok_stimulus.wav,284,bangkok,female,25,62,66,17,44,86,43,56,15,40,69,76,45,25,66,38,43,68,39,46,23,41,45,58,67,71,0,40,29,41,45,58,40,37,36
Rater104,25,female,Deutsch,w295_miquelon_stimulus.wav,295,miquelon,female,26,69,39,31,60,59,60,59,58,60,61,32,40,72,32,36,29,32,35,59,28,57,28,63,54,68,0,44,59,9,43,38,42,55,60
Rater104,25,female,Deutsch,w300_amsterdam_stimulus.wav,300,amsterdam,female,27,31,60,60,31,76,60,34,24,75,67,73,62,41,40,72,44,56,59,58,18,30,38,42,39,62,0,56,39,62,43,41,64,46,58
Rater105,22,male,Deutsch,w009_durres_stimulus.wav,009,durres,female,30,33,40,69,37,35,59,40,29,65,66,62,66,42,67,59,61,44,60,61,13,36,64,65,38,64,0,46,60,32,37,59,34,65,67
Rater105,22,male,Deutsch,w031_tartu_stimulus.wav,031,tartu,female,26,41,29,63,36,75,58,36,37,70,59,57,58,21,65,60,63,40,36,67,36,40,56,43,58,75,2,47,32,44,47,59,56,28,64
Rater105,22,male,Deutsch,w032_cordoba_stimulus.wav,032,cordoba,female,30,78,0,28,68,83,26,35,69,56,39,23,64,25,38,42,66,61,31,67,72,38,65,36,60,63,13,44,66,34,60,61,42,26,66
Rater105,22,male,Deutsch,w034_burntpine_stimulus.wav,034,burntpine,female,26,62,29,36,62,57,61,27,67,38,20,33,35,62,36,60,25,39,32,39,21,27,55,61,60,35,3,42,70,26,59,39,57,25,23
Rater105,22,male,Deutsch,w038_alele_stimulus.wav,038,alele,female,20,35,63,42,34,55,42,27,68,63,63,38,67,25,34,58,72,26,61,70,20,38,64,36,72,61,16,40,36,35,59,59,44,29,35
Rater105,22,male,Deutsch,w062_monaco_stimulus.wav,062,monaco,female,31,35,66,70,37,39,33,34,33,70,62,63,64,37,64,67,74,61,33,71,22,32,64,33,24,64,2,31,32,63,64,34,62,23,38
Rater105,22,male,Deutsch,w074_lapaz_stimulus.wav,074,lapaz,female,24,66,70,36,36,32,33,27,67,65,43,40,40,33,38,64,31,36,37,36,32,30,59,34,56,36,4,59,63,27,41,60,44,25,41
Rater105,22,male,Deutsch,w081_brasilia_stimulus.wav,081,brasilia,female,29,26,75,62,28,25,71,31,30,63,59,40,76,26,31,64,71,32,29,67,9,66,64,40,37,63,7,66,29,68,42,22,61,25,71
Rater105,22,male,Deutsch,w094_hakupu_stimulus.wav,094,hakupu,female,27,63,39,33,29,31,32,34,34,37,61,33,36,66,37,31,63,36,62,61,27,31,60,34,60,62,4,61,37,28,37,31,38,31,62
Rater105,22,male,Deutsch,w095_luanda_stimulus.wav,095,luanda,female,27,73,27,64,32,98,31,32,75,34,15,35,29,59,30,34,61,37,31,59,8,29,33,81,58,65,6,42,32,16,67,59,61,25,32
Rater105,22,male,Deutsch,w103_kosice_stimulus.wav,103,kosice,female,25,61,66,75,37,34,30,21,34,31,40,75,72,66,32,28,68,41,31,64,16,35,64,33,34,61,0,36,28,34,32,33,43,28,28
Rater105,22,male,Deutsch,w105_beijing_stimulus.wav,105,beijing,female,30,66,67,58,27,28,65,32,30,34,63,61,69,34,65,36,65,39,37,62,10,32,61,38,37,68,3,67,39,64,39,34,41,36,36
Rater105,22,male,Deutsch,w128_hargeisa_stimulus.wav,128,hargeisa,female,26,66,12,41,40,61,66,37,37,39,57,35,41,20,41,70,68,34,37,61,72,30,39,32,44,35,6,40,66,30,41,31,40,18,69
Rater105,22,male,Deutsch,w132_kiev_stimulus.wav,132,kiev,female,23,60,66,62,31,31,31,32,27,71,66,66,65,26,42,63,59,44,38,68,22,32,65,40,33,63,8,36,29,69,60,39,38,19,66
Rater105,22,male,Deutsch,w142_phnompenh_stimulus.wav,142,phnompenh,female,25,37,34,64,37,71,26,62,66,35,19,37,39,62,70,32,72,39,31,74,62,37,70,36,39,68,12,66,64,36,37,63,45,12,65
Rater105,22,male,Deutsch,w186_santodomingo_stimulus.wav,186,santodomingo,female,20,35,62,40,35,39,35,32,38,40,60,58,68,37,58,37,38,41,33,57,33,30,20,29,37,64,26,39,64,30,62,67,17,30,35
Rater105,22,male,Deutsch,w192_gonaives_stimulus.wav,192,gonaives,female,23,27,59,68,32,39,67,23,37,64,61,34,65,36,26,66,62,36,42,63,13,40,63,33,38,62,9,59,33,65,40,25,59,19,66
Rater105,22,male,Deutsch,w197_westisland_stimulus.wav,197,westisland,female,30,31,20,66,32,69,64,30,31,64,71,63,67,26,59,65,66,40,54,60,29,30,64,45,45,75,3,45,41,44,46,31,62,39,66
Rater105,22,male,Deutsch,w205_fortdefrance_stimulus.wav,205,fortdefrance,female,35,38,34,61,24,65,65,37,40,66,62,56,64,40,32,69,62,38,66,67,13,40,69,39,41,74,33,56,33,60,42,34,56,23,70
